timestamp,user_id,brand_id,price,transaction_hash,real_category,category_rus,category_final
1100 days 06:50:56.584081,78461978,,-10.0,a3f990e1860010c0,Unknown,Прочее,Прочее
1100 days 06:51:23.162088,84893907,,-1.4869622000404528,62e04848196ef48a,Unknown,Прочее,Прочее
1100 days 06:51:33.784289,86591445,102344.0,0.2368490397347262,da818c219ed4c0f3,Unknown,Прочее,Аптеки
1100 days 06:51:44.227594,23755552,,-6.899128449310007,74f39afcfac94efe,Unknown,Прочее,Прочее
1100 days 06:51:45.228913,31737100,,-0.8925347047103022,e772d947ac8022fc,Unknown,Прочее,Прочее
1100 days 06:51:50.814831,82973477,28716.0,-4.688819428963478,fc2ccfeeda9cfd57,Unknown,Прочее,Дом и Ремонт
1100 days 06:51:52.354659,21900426,,-0.8859508163927594,6c24210f28e8beaa,Unknown,Прочее,Прочее
1100 days 06:52:18.544796,83977823,,-6.391623183628954,12e5d8fb4cac47a2,Unknown,Прочее,Прочее
1100 days 06:52:38.580563,81853327,160789.0,0.7702133698128537,1e7316838eb89517,Unknown,Прочее,Супермаркеты
1100 days 06:52:44.464052,63113680,,-2.350298837657378,33fe88fefa06ba68,Unknown,Прочее,Прочее
1100 days 06:52:55.370235,73692253,141048.0,-2.8149171158412543,8beb496909595708,Unknown,Прочее,Развлечения
1100 days 06:53:11.088528,48644187,22168.0,-1.447706322571744,28e6ddf7b5453dc1,Unknown,Прочее,Супермаркеты
1100 days 06:53:49.951889,41163737,,-1.556929245628425,642088ec23e834eb,Unknown,Прочее,Прочее
1100 days 06:54:17.365442,16506230,,-0.7928854860520772,31d9811d0543017f,Unknown,Прочее,Прочее
1100 days 06:54:19.681838,60354128,,-0.1348793840113207,a8f5b52c8841d60e,Unknown,Прочее,Прочее
1100 days 06:54:34.141117,27762517,4280.0,-7.47089722728377,5e325e6507e9c023,Unknown,Прочее,Супермаркеты
1100 days 06:54:43.625359,72707692,185896.0,-3.5219587044963685,7d6a999895f2c647,Unknown,Прочее,Детские товары
1100 days 06:55:03.175382,25567708,,-0.285643737192078,f70ec1fb6c55acc6,Unknown,Прочее,Прочее
1100 days 06:55:03.759395,80644170,,-5.566715411590778,95c97b13442ed89c,Unknown,Прочее,Прочее
1100 days 06:55:08.968033,23766824,,-1.0437283982437884,530512b56a4c2d83,Unknown,Прочее,Прочее
1100 days 06:55:16.183678,77110139,,-3.4531634084822462,9001cc976916249d,Unknown,Прочее,Прочее
1100 days 06:55:21.086000,59864950,180986.0,-1.6573412984467517,b13ae85070e6a2d1,Unknown,Прочее,Супермаркеты
1100 days 06:55:37.069912,11032364,,2.749732874507114,bc2ae2e5b5ff3475,Unknown,Прочее,Прочее
1100 days 06:55:41.377037,56042488,,-2.183822880634008,03ec4597b81368f8,Unknown,Прочее,Прочее
1100 days 06:55:57.151578,44860120,,-0.6556719102671997,a20a0a8f2114b16c,Unknown,Прочее,Прочее
1100 days 06:56:10.568140,32099068,22168.0,-2.5624372642053257,10064e47b0832d62,Unknown,Прочее,Супермаркеты
1100 days 06:56:32.830519,47264622,,-5.571792537452984,3ed4e7a8e73d8213,Unknown,Прочее,Прочее
1100 days 06:56:50.866870,39435631,90988.0,-4.151579775091782,f85388b825aa02d0,Unknown,Прочее,АЗС
1100 days 06:56:58.894518,64170162,146468.0,-1.296857896907928,b0b2831ef96d2723,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 06:57:10.031343,72302238,141346.0,-0.6553415136251052,8ea372b73d63ed2d,Unknown,Прочее,Супермаркеты
1100 days 06:57:13.200455,44188973,141048.0,-2.9934926105053377,0f908121aa53ea9a,Unknown,Прочее,Развлечения
1100 days 06:57:26.379845,67849818,240269.0,-0.1446577040608642,1aa99953b1114b88,Unknown,Прочее,Фастфуд
1100 days 06:57:39.007420,72856338,,-10.0,d90904e6d9df176f,Unknown,Прочее,Прочее
1100 days 06:57:47.095026,88655995,,-6.898790035405856,948dd04084142043,Unknown,Прочее,Прочее
1100 days 06:58:10.950482,8468056,,-3.4733254045949007,3a2638478aabda8e,Unknown,Прочее,Прочее
1100 days 06:58:19.849908,3251499,,-3.7162415925484367,2c85fc357a81ae48,Unknown,Прочее,Прочее
1100 days 06:58:33.072625,74755651,,-0.4899363932811735,cc3a4e04f669c671,Unknown,Прочее,Прочее
1100 days 06:58:40.258109,54895504,,-4.52799316587294,72d0a34ab666c5c3,Unknown,Прочее,Прочее
1100 days 06:58:43.665665,40714963,94621.0,-3.6226773042693705,871e2253c2c4f84c,Unknown,Прочее,Супермаркеты
1100 days 06:58:56.235051,3732101,,-6.749564729789585,872b5c93647b1dc2,Unknown,Прочее,Прочее
1100 days 06:58:58.781438,32684276,,-1.5624095872051296,682995a32da7400e,Unknown,Прочее,Прочее
1100 days 06:59:01.512494,30413430,76749.0,-4.588772086028438,c9db23aff2c444c2,Unknown,Прочее,Фастфуд
1100 days 06:59:07.553225,61238777,146468.0,-2.112262978649816,0d6030f08e315115,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 06:59:07.684237,48194451,146468.0,-7.463428971006088,a548d6e653573622,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 06:59:32.932890,1631714,,-4.417230689822141,15a0e207b8ece44d,Unknown,Прочее,Прочее
1100 days 06:59:39.949407,72011545,163178.0,-4.980087330672531,38c6d951b4b77d5d,Unknown,Прочее,Аптеки
1100 days 06:59:43.840679,41163737,160789.0,-1.8073848543210116,94f861c0b2e05b83,Unknown,Прочее,Супермаркеты
1100 days 07:00:02.722465,60167155,,-2.948110574562335,8d51a73d2f43c71b,Unknown,Прочее,Прочее
1100 days 07:00:12.835440,74855,,0.2087348593177568,3179bf53bdf658fd,Unknown,Прочее,Прочее
1100 days 07:01:24.962559,62040320,198758.0,-4.511248131058465,645b31bc93598a4c,Unknown,Прочее,АЗС
1100 days 07:01:26.067474,32684276,,-6.447729107341584,e057c2f09900cbd0,Unknown,Прочее,Прочее
1100 days 07:01:29.953677,6623883,23403.0,-4.494743991845539,d72995ff97cce620,Unknown,Прочее,Супермаркеты
1100 days 07:01:39.248928,68523425,,-6.053107136925089,a4bdd85d791695cb,Unknown,Прочее,Прочее
1100 days 07:01:50.046673,11032364,240269.0,2.859857555310787,e781993f24e157d5,Unknown,Прочее,Фастфуд
1100 days 07:02:07.496250,65123269,60434.0,3.6624623562726457,9fb0c984819b6a1d,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 07:02:18.357225,42446482,160789.0,-3.162644509128796,cc9cb23289c7d2b7,Unknown,Прочее,Супермаркеты
1100 days 07:02:52.301512,72856338,,-5.5281200742409,146104f2126d4c1b,Unknown,Прочее,Прочее
1100 days 07:02:52.884990,22159484,193186.0,-3.008381251394886,587d2b7a4230c14b,Unknown,Прочее,Супермаркеты
1100 days 07:02:55.757675,68184635,,0.557856824123475,5a723016d8849a20,Unknown,Прочее,Прочее
1100 days 07:03:03.702276,1202347,,-0.6857375044936234,5742c823c5647027,Unknown,Прочее,Прочее
1100 days 07:03:24.656315,65000815,139960.0,-2.972247229912477,685aaabcd089af5d,Unknown,Прочее,Супермаркеты
1100 days 07:03:54.946447,6608257,227722.0,-4.910147103929371,2737cde80ead689a,Unknown,Прочее,Детские товары
1100 days 07:03:57.601512,15230133,,-3.8651744146551583,c2e9a90f7f41abc2,Unknown,Прочее,Прочее
1100 days 07:04:05.054136,75283600,226333.0,-1.958007063038326,6110b28a24b138c7,Unknown,Прочее,Супермаркеты
1100 days 07:04:08.629310,43199243,160789.0,1.5149515795921162,d038f423d55a5fae,Unknown,Прочее,Супермаркеты
1100 days 07:04:09.866718,87637809,,-3.9571240630601463,48851eafc9f2182f,Unknown,Прочее,Прочее
1100 days 07:04:26.181169,34281127,59566.0,-1.5182472033344157,6f4316d3e7fa93a1,Unknown,Прочее,Супермаркеты
1100 days 07:04:29.348431,34052410,111192.0,-4.186044784161784,8564393c51615feb,Unknown,Прочее,Супермаркеты
1100 days 07:04:33.677292,22002001,,-3.605693355995773,9e6ed621c993efd4,Unknown,Прочее,Прочее
1100 days 07:04:58.235979,76766807,181303.0,-6.736978155510855,1c482868fdd25998,Unknown,Прочее,Развлечения
1100 days 07:04:59.285164,55757838,23403.0,-1.6925452559764789,afe92c8319fc0b6e,Unknown,Прочее,Супермаркеты
1100 days 07:05:03.386672,51048267,160789.0,-2.307556805182344,9af8f8b2b25390ce,Unknown,Прочее,Супермаркеты
1100 days 07:05:04.082300,36792301,160789.0,-5.369315252409521,aef50b13202fbae2,Unknown,Прочее,Супермаркеты
1100 days 07:05:07.879608,8768021,238236.0,-3.8276239859539327,ad11463709249ae0,Unknown,Прочее,Фастфуд
1100 days 07:05:15.582408,68155159,,-2.613704040072717,a40e745d63d08bc1,Unknown,Прочее,Прочее
1100 days 07:05:20.431637,19984631,,-3.5221920491456657,18d4c3411385cd14,Unknown,Прочее,Прочее
1100 days 07:05:21.541843,48183761,,0.2207972120862877,43729575c54cec17,Unknown,Прочее,Прочее
1100 days 07:05:46.660262,82429195,160789.0,-5.436399086375719,359fa48f273ce723,Unknown,Прочее,Супермаркеты
1100 days 07:05:48.719956,72856338,186392.0,-6.766379355654976,d5bd5255c0354b59,Unknown,Прочее,Развлечения
1100 days 07:05:59.283144,45592335,,-4.315415186165935,220b67b356339f3d,Unknown,Прочее,Прочее
1100 days 07:06:00.744456,10297609,146468.0,-2.7458547490317144,870f53c8bf24c2af,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 07:06:33.719391,31086345,,-1.553317247307827,77fb535a4b5184bf,Unknown,Прочее,Прочее
1100 days 07:06:40.863578,26628713,36553.0,-0.6797467315262241,2539bdb5a6b959e2,Unknown,Прочее,Супермаркеты
1100 days 07:06:47.469128,43697174,,-4.38852706171535,2c9cd106b215e828,Unknown,Прочее,Прочее
1100 days 07:07:40.874701,52698920,141048.0,-2.9375362968713077,0cd73c7c00264c7a,Unknown,Прочее,Развлечения
1100 days 07:07:43.069913,86681039,,-5.721242699508511,4facfc6ee15f54e3,Unknown,Прочее,Прочее
1100 days 07:07:44.651493,31393932,187009.0,-1.454331695112674,2e51de45064cf87d,Unknown,Прочее,Фастфуд
1100 days 07:07:45.907160,48120878,,-4.130844350848993,6c6110b0f837273c,Unknown,Прочее,Прочее
1100 days 07:08:06.328884,82973477,,-3.297101721907167,d216c8e8115b05b2,Unknown,Прочее,Прочее
1100 days 07:08:14.969306,22305316,,-0.8553421974924951,8299459b1ab9e77d,Unknown,Прочее,Прочее
1100 days 07:08:18.976196,67927261,,-3.8165929245116654,9a0fe6b99a18019a,Unknown,Прочее,Прочее
1100 days 07:08:25.735426,71186403,,-4.603469628235783,ba2d50d9be6e5a82,Unknown,Прочее,Прочее
1100 days 07:08:34.679476,24880483,,-1.7137155525436334,6f87e8275bad1063,Unknown,Прочее,Прочее
1100 days 07:09:06.243338,61865218,37799.0,-4.8548905336895585,8c3196c8e357217c,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 07:09:15.282315,89663682,,-2.722164109119154,aa7b9a6a78479a98,Unknown,Прочее,Прочее
1100 days 07:09:30.112941,87637809,,-5.433511429906522,a2a819eb7246ba58,Unknown,Прочее,Прочее
1100 days 07:09:35.264888,20116428,,-0.1670364841504321,7f93c7ba7efe4110,Unknown,Прочее,Прочее
1100 days 07:09:45.345803,51960645,198758.0,0.5077713499361731,b13bec5658a543cd,Unknown,Прочее,АЗС
1100 days 07:10:01.371247,44312869,52332.0,-3.3476021476931415,f605a26c76864ab6,Unknown,Прочее,Супермаркеты
1100 days 07:10:06.468023,19528931,,-1.5185332565924434,c193efcdbd7dfa1a,Unknown,Прочее,Прочее
1100 days 07:10:07.343649,14459569,93500.0,-0.1569410709266936,1323c7fc8802b1a2,Unknown,Прочее,Супермаркеты
1100 days 07:10:32.428364,48486324,59566.0,-4.4012892876293535,0d6a6e1fef543829,Unknown,Прочее,Супермаркеты
1100 days 07:10:37.687476,27815404,139049.0,-0.5436917358335174,a018d1668fac2083,Unknown,Прочее,Фастфуд
1100 days 07:10:42.007087,62020272,34446.0,-5.766962704435169,865b74f06902dd66,Unknown,Прочее,Развлечения
1100 days 07:11:07.731435,63077483,,-0.6840253355966168,dd65304e10ae2ccb,Unknown,Прочее,Прочее
1100 days 07:11:19.389741,9222057,,-7.1505060499907955,60bfbe93b75a2d57,Unknown,Прочее,Прочее
1100 days 07:11:32.643518,4520399,,-2.29525983107448,33980c632d41a94d,Unknown,Прочее,Прочее
1100 days 07:11:36.379481,52434593,142362.0,-1.5643494333048678,d360b5087ca801eb,Unknown,Прочее,Аптеки
1100 days 07:11:49.052321,48183761,,0.880006483611659,ff6264ce000be10a,Unknown,Прочее,Прочее
1100 days 07:11:53.994336,67559563,7065.0,-0.3900092316200976,1bce8ede72038785,Unknown,Прочее,Супермаркеты
1100 days 07:12:01.183276,9223872,160789.0,1.098004577139036,f6b12cb6f684874f,Unknown,Прочее,Супермаркеты
1100 days 07:12:09.920969,84988746,,-0.8381956382550525,3b33930e4408914d,Unknown,Прочее,Прочее
1100 days 07:12:16.619765,67498553,145669.0,-5.4994989035506485,80a7e2aa1dbe0ee0,Unknown,Прочее,Фастфуд
1100 days 07:12:26.016759,87198335,59566.0,0.4990366884137357,21764331f0629e0c,Unknown,Прочее,Супермаркеты
1100 days 07:12:26.269223,62785682,23403.0,-1.979131399903319,4c7325ef8ba48a8a,Unknown,Прочее,Супермаркеты
1100 days 07:12:34.930936,82175221,,0.5528861319601875,da18b4ac61c725dc,Unknown,Прочее,Прочее
1100 days 07:12:47.501811,48564069,,-0.0200011743640652,3b29acaf81e440c9,Unknown,Прочее,Прочее
1100 days 07:12:59.244782,20116428,146468.0,-2.403375528160972,1503f97b52a4f4fc,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 07:13:28.552564,68436655,,-2.3638535572570847,bdad457be01c4740,Unknown,Прочее,Прочее
1100 days 07:13:50.230224,14114924,177476.0,-0.5246561896837868,89f65c3ec551fa83,Unknown,Прочее,Супермаркеты
1100 days 07:13:56.367630,2536255,216938.0,-2.9057605251110252,10b8a7355b6a75af,Unknown,Прочее,Супермаркеты
1100 days 07:14:06.852347,24779988,23403.0,-1.3123619958074475,c97466f845c75e41,Unknown,Прочее,Супермаркеты
1100 days 07:14:07.642597,6748842,,2.4884982953915955,2cd4ccb04ebadccc,Unknown,Прочее,Прочее
1100 days 07:14:16.140049,81664622,242134.0,-3.96381554829588,8b805d86f949f355,Unknown,Прочее,Одежда и Спорт
1100 days 07:14:28.224137,31737100,,-2.3844841143479094,183b3ce428ae25a3,Unknown,Прочее,Прочее
1100 days 07:14:33.392440,70612237,160789.0,1.550312082438798,28387db6cf0e54a0,Unknown,Прочее,Супермаркеты
1100 days 07:14:51.424201,78461978,,-10.0,d553ff65f5a3681e,Unknown,Прочее,Прочее
1100 days 07:14:53.485501,76361585,76749.0,-4.879832140472978,5505efa054b4d461,Unknown,Прочее,Фастфуд
1100 days 07:14:55.950811,82102292,91665.0,-3.6591059338485903,9e6f6840cabecc8c,Unknown,Прочее,Детские товары
1100 days 07:14:58.186399,17787969,,-3.041158032232355,7f6ace04882a6544,Unknown,Прочее,Прочее
1100 days 07:15:17.774787,38656615,37799.0,-4.038336325782808,33d4dcb216ba5d65,Foodstuffs and Beverages,Супермаркеты,Супермаркеты
1100 days 07:15:18.176477,26756467,,-2.4218434056550016,1c24c1335c40c37e,Unknown,Прочее,Прочее
1100 days 07:15:20.199329,62724973,59566.0,-2.196499298951794,f2257dd9cdd36419,Unknown,Прочее,Супермаркеты
1100 days 07:15:20.562207,18743950,,-0.406183514187631,e20abafe4acecf18,Unknown,Прочее,Прочее
1100 days 07:15:56.485473,79428709,,-1.909490715331454,8c3197ed8a4e0137,Unknown,Прочее,Прочее
1100 days 07:16:03.494190,88988754,,-7.234267655787448,47680ed0ba087a2b,Unknown,Прочее,Прочее
1100 days 07:16:17.000656,66026587,,-1.748438121899136,f0970c720b74c37a,Unknown,Прочее,Прочее
1100 days 07:16:20.253023,22305316,59566.0,0.7195521103364179,21b18df8ac4ddd06,Unknown,Прочее,Супермаркеты
1100 days 07:16:20.540700,4723629,,-0.966142411708272,70dc4e13b8968e21,Unknown,Прочее,Прочее
1100 days 07:16:45.968800,25514090,,-2.183689565949064,aa63976972c5e880,Unknown,Прочее,Прочее
1100 days 07:17:11.713715,40580524,216954.0,-2.195017384487489,01af887a5dd037c1,Unknown,Прочее,Супермаркеты
1100 days 07:17:27.828956,75383869,197099.0,-5.73340234167016,c13e3f98bd555b90,Unknown,Прочее,Фастфуд
1100 days 07:17:39.334765,68908009,111192.0,-4.292991701716912,6d0c09988a0bb69d,Unknown,Прочее,Супермаркеты
1100 days 07:17:57.896170,36540962,,-1.0971459611753855,bb34e6426832babb,Unknown,Прочее,Прочее
1100 days 07:18:11.014228,34382779,,1.6423539147352626,49b9bc7626054702,Unknown,Прочее,Прочее
1100 days 07:18:14.533387,70209910,247857.0,-4.86243068873561,3e707c083128375e,Unknown,Прочее,Госуслуги
1100 days 07:18:26.206032,32579730,,-3.594356084351596,457ab57d94f72395,Unknown,Прочее,Прочее
1100 days 07:18:37.559702,35054998,82324.0,-2.443055870783525,da75806d3f55afc7,Unknown,Прочее,Супермаркеты
1100 days 07:18:48.627291,44023658,,-7.384114300444578,cb001dec9bfb5774,Unknown,Прочее,Прочее
1100 days 07:18:50.066341,5724070,59566.0,-1.4998822165762884,6c39f5f88530a1fc,Unknown,Прочее,Супермаркеты
1100 days 07:19:05.244806,40294513,111192.0,-3.1336624362864844,12cac46be8f21da1,Unknown,Прочее,Супермаркеты
1100 days 07:19:10.427825,44860120,,-2.4012325778354033,9c54d4c6b129aaef,Unknown,Прочее,Прочее
1100 days 07:19:10.679868,48120878,,-5.93362042601835,a73f8ee9633ad11d,Unknown,Прочее,Прочее
1100 days 07:19:15.088770,41163737,,0.4647522923044767,627d0568d9c16ef0,Unknown,Прочее,Прочее
1100 days 07:19:25.080341,22522163,42202.0,-2.4067251561897915,f6a7ed24fd21fa26,Unknown,Прочее,Одежда и Спорт
1100 days 07:19:26.751710,58397821,20816.0,-5.5573194635808365,ac51217c3a885746,Unknown,Прочее,Одежда и Спорт
1100 days 07:19:32.345470,36266648,233535.0,-2.107108778155225,c334131e8baad084,Unknown,Прочее,АЗС
1100 days 07:19:44.732416,12389350,183484.0,-5.6644874374011875,cc1697944205d1a2,Unknown,Прочее,Супермаркеты
1100 days 07:20:06.566126,14844240,,-2.21127686939357,e5c6db4efa6a0d0a,Unknown,Прочее,Прочее
1100 days 07:20:07.243310,76543042,226333.0,-3.5139768388407906,d516231639598aba,Unknown,Прочее,Супермаркеты
1100 days 07:20:13.616236,45672800,,-6.249951460020151,1cd4d81020c54774,Unknown,Прочее,Прочее
1100 days 07:20:16.784252,11032364,,-4.208599105211797,c5eb9223fb38c1a0,Unknown,Прочее,Прочее
1100 days 07:20:17.720391,28439240,,2.251209311077272,24b9b81509726649,Unknown,Прочее,Прочее
1100 days 07:20:17.810810,79275207,111192.0,-2.8746713968929387,576726ea0b6a2170,Unknown,Прочее,Супермаркеты
1100 days 07:20:20.357410,49108430,83956.0,-3.1618404304753973,e2e809e3e017094a,Unknown,Прочее,Супермаркеты
1100 days 07:20:22.184302,10595094,160789.0,0.6510512331810563,9b4ea1fadb74eb3d,Unknown,Прочее,Супермаркеты
1100 days 07:20:23.408604,88152331,,-1.1263765504513308,5e2a635a2a7ec217,Unknown,Прочее,Прочее
1100 days 07:20:41.153918,70314390,,-3.5141579380997676,de3b8fcfa251698d,Unknown,Прочее,Прочее
1100 days 07:21:01.398089,70303163,,-3.040075163361516,33dd8bad342cf524,Unknown,Прочее,Прочее
1100 days 07:21:04.894730,75005840,,-0.0009853470032383,e71fd54a9f213480,Unknown,Прочее,Прочее
1100 days 07:21:07.622812,76328334,,-2.836452883850938,33aac42cbae63e83,Unknown,Прочее,Прочее
1100 days 07:21:11.190456,45804358,,-0.983092282146298,8ea69cb55626022b,Unknown,Прочее,Прочее
1100 days 07:21:29.007450,36792301,,-4.5939548089345,ba5967141d583f11,Unknown,Прочее,Прочее
1100 days 07:21:42.470141,17505338,13831.0,-5.705729061412952,ce6c3f942051fb76,Unknown,Прочее,Госуслуги
1100 days 07:21:45.594588,642118,,-6.527187329163584,ced1699022f9eab8,Unknown,Прочее,Прочее
1100 days 07:21:55.081852,54895504,,-4.149668273567216,989c5bdb9b0e5521,Unknown,Прочее,Прочее
1100 days 07:22:16.089511,27186647,134313.0,-2.3836944096961448,46a335b4c2801bb8,Unknown,Прочее,Супермаркеты
1100 days 07:22:18.260993,53399996,,1.5977657760896202,fddcee7e562b616e,Unknown,Прочее,Прочее
1100 days 07:22:26.392586,21425634,,0.1995060201587507,3d5806824aea2e12,Unknown,Прочее,Прочее
1100 days 07:22:40.401266,31739267,150465.0,-3.447583300787205,9a50890aa55d7925,Unknown,Прочее,Супермаркеты
1100 days 07:22:40.585905,65666192,160789.0,4.5845614456909205,20b525a505a8f6b1,Unknown,Прочее,Супермаркеты
1100 days 07:22:44.860795,20934714,,-10.0,a59803d0e616bf5a,Unknown,Прочее,Прочее
1100 days 07:22:46.929777,8065138,,1.7235403102380076,62112d5a1300989f,Unknown,Прочее,Прочее
1100 days 07:23:17.868958,54047575,,-1.2486982024172089,cf64baa2326f148e,Unknown,Прочее,Прочее
1100 days 07:23:24.874873,82429195,,-3.700071155719058,cb29126ae26d10aa,Unknown,Прочее,Прочее
1100 days 07:23:25.613132,44456125,,-5.032245591525082,6bf31789606bb369,Unknown,Прочее,Прочее
1100 days 07:23:27.886333,5724070,,-1.4566929218697136,36d34d73a274fec9,Unknown,Прочее,Прочее
1100 days 07:23:29.918509,47991687,,-1.5245916512487208,a73cf58f551d5886,Unknown,Прочее,Прочее
1100 days 07:23:31.520025,14756314,111192.0,-2.786333008474738,270d77d06f910381,Unknown,Прочее,Супермаркеты
1100 days 07:24:01.421487,72619665,221660.0,-6.268874010176914,a385d544c8d05787,Unknown,Прочее,Детские товары
1100 days 07:24:03.695133,39254452,145026.0,-3.4884779375558885,9296e5057be584de,Unknown,Прочее,Дом и Ремонт
1100 days 07:24:07.147531,78076829,221925.0,-2.6049987875763096,c54054d256ea2787,Unknown,Прочее,Одежда и Спорт
1100 days 07:24:13.834362,642118,,-2.812532223116836,951d043dd74eceee,Unknown,Прочее,Прочее
1100 days 07:24:39.492911,69022752,94952.0,-3.118699398195578,82c8d850711ca73c,Unknown,Прочее,Супермаркеты
1100 days 07:24:48.013780,63113680,,-3.338554307408223,bec46706ba7fc8cc,Unknown,Прочее,Прочее
1100 days 07:24:51.916863,29532097,106152.0,-3.434935523637601,308617bcae9dc30c,Unknown,Прочее,Госуслуги
1100 days 07:24:57.531399,3548216,,-2.3753415683819066,258846de97f30198,Unknown,Прочее,Прочее
1100 days 07:25:00.623029,27842686,,3.549903584919971,54c6cd9b2a8a7952,Unknown,Прочее,Прочее
1100 days 07:25:03.831060,2008443,,-1.5393234690631703,9ed7b08aec82767b,Unknown,Прочее,Прочее
1100 days 07:25:33.475202,81330761,42126.0,-1.903479810391628,475ad4f54b75e761,Unknown,Прочее,Одежда и Спорт
1100 days 07:25:33.653333,24881376,,-6.456879222869612,9443952db5c337ac,Unknown,Прочее,Прочее
1100 days 07:25:35.808467,23005249,141265.0,-5.027347446808092,6c0c306d738aa2cd,Unknown,Прочее,Развлечения
1100 days 07:26:07.038259,64096953,123309.0,-0.4542449193555191,ff3ee642d0075bb6,Unknown,Прочее,Супермаркеты
1100 days 07:26:22.797471,25885620,,-2.385348272134759,0b44c31ee39ce754,Unknown,Прочее,Прочее
1100 days 07:26:34.763560,27724689,,-2.696382983363785,d214b395d6b4cc50,Unknown,Прочее,Прочее
1100 days 07:26:37.744795,69655414,110271.0,-4.492802331362738,5e0b33c2827f3adf,Unknown,Прочее,Супермаркеты
1100 days 07:26:42.595990,57553355,190253.0,-2.4219383770435408,3af7240b250ff4da,Unknown,Прочее,Детские товары
1100 days 07:26:52.221902,62164596,,0.5166712494147946,a627b71b102576de,Unknown,Прочее,Прочее
1100 days 07:26:53.808909,73583265,,-4.8839301200353615,b5ba1b6ab6766f94,Unknown,Прочее,Прочее
1100 days 07:26:58.945597,27122473,94952.0,1.6704615685186464,57b4fca958559605,Unknown,Прочее,Супермаркеты
1100 days 07:27:19.708393,61354221,43028.0,-1.4308843121406851,b15f27155d543cef,Unknown,Прочее,Развлечения
1100 days 07:27:24.231235,48107874,,-1.6509809041208603,2ea05c2b723671b1,Unknown,Прочее,Прочее
1100 days 07:27:33.056432,78461978,,-10.0,71199660d7a07886,Unknown,Прочее,Прочее
1100 days 07:27:37.113973,82604528,,-6.091678310116304,082a63ad538bbdc2,Unknown,Прочее,Прочее
1100 days 07:28:09.828665,56004507,27554.0,-4.90082817647144,71f4be60dc5cedeb,Unknown,Прочее,Развлечения
1100 days 07:28:25.957102,53906238,,-2.222558323920768,bd3757c2548b2584,Unknown,Прочее,Прочее
1100 days 07:28:37.863586,72302238,,-0.6034990175384767,ca1ec926d5ac8f35,Unknown,Прочее,Прочее
1100 days 07:28:38.889247,67841916,185059.0,-5.299844253637376,63c4f5b8f5d97eec,Unknown,Прочее,Одежда и Спорт
1100 days 07:28:40.670401,69700615,167389.0,-5.523138657771369,dc1b175b6361f64d,Unknown,Прочее,Одежда и Спорт
1100 days 07:28:50.362052,63797626,53183.0,0.1923010528947535,0715a054b2ff7008,Unknown,Прочее,Детские товары
1100 days 07:29:02.393651,50135771,160789.0,-0.0026969867649368,dc351a9a230bdfc3,Unknown,Прочее,Супермаркеты
1100 days 07:29:15.957910,69823564,141048.0,-5.36731650845355,bd25fbb87e6ade5d,Unknown,Прочее,Развлечения
1100 days 07:29:28.067609,75473544,231060.0,-5.706724558497269,e37780f5498ae3c3,Unknown,Прочее,Супермаркеты
1100 days 07:29:31.871363,19919551,,-0.9438033539268468,e8889095bff02593,Unknown,Прочее,Прочее
1100 days 07:29:47.138165,59864950,,-1.6452410463688496,7249fe5fadce5e5c,Unknown,Прочее,Прочее
1100 days 07:29:56.340037,48090777,66809.0,-1.6009052561418011,a799dd60129e01a3,Unknown,Прочее,Дом и Ремонт
1100 days 07:30:07.129695,78461978,,-10.0,1611f4ef844b7230,Unknown,Прочее,Прочее
1100 days 07:30:09.574520,5563033,160789.0,-3.047847904769245,d3b4d054ebd5de48,Unknown,Прочее,Супермаркеты
1100 days 07:30:22.953973,55587512,238236.0,-1.8775724205198896,d3bc5bb7ae82edfa,Unknown,Прочее,Фастфуд
1100 days 07:30:23.541983,55646998,216938.0,-3.0513020192436837,7417c6b72bcec42b,Unknown,Прочее,Супермаркеты
1100 days 07:30:29.755210,54721814,111192.0,-3.93459452716415,b239ebdb8a78bbc1,Unknown,Прочее,Супермаркеты
1100 days 07:30:31.805933,52698920,,-4.0455260161518485,5942fae3c9ecd708,Unknown,Прочее,Прочее
1100 days 07:30:38.865667,47844201,,-0.0894572607433896,721925e3ad9a218f,Unknown,Прочее,Прочее
1100 days 07:30:49.369660,73858942,218692.0,-0.9589767851778408,29e794d19e63e9a9,Unknown,Прочее,Супермаркеты
1100 days 07:31:13.907350,23247099,239685.0,-0.7517129828566691,06c34f1aa2b54bf5,Unknown,Прочее,Детские товары
1100 days 07:31:34.292177,74004809,,-3.980230871639485,bc6790e05784a72b,Unknown,Прочее,Прочее
1100 days 07:31:42.162451,32387008,,-2.547182792642718,8d4ebe372257327c,Unknown,Прочее,Прочее
1100 days 07:31:56.335545,7043769,,1.173614861175393,adca33027d135247,Unknown,Прочее,Прочее
1100 days 07:32:14.141979,859454,60226.0,-4.489064676746622,8619871fce1144d7,Unknown,Прочее,Супермаркеты
