user_id,total_spend,max_spend,tx_count,avg_check,total_income,share_АЗС,share_Аптеки,share_Госуслуги,share_Детские товары,share_Дом и Ремонт,share_Красота и Здоровье,share_Одежда и Спорт,share_Прочее,share_Путешествия,share_Развлечения,share_Супермаркеты,share_Фастфуд,net_saving,saving_rate
9227607,8689.885280355877,4385.457425810194,4,2172.471320088969,132.8241072325605,0.0,0.0,0.0,0.0,0.246631037543705,0.0,0.0,0.7338188913457273,0.0,0.0,0.01955007111056778,0.0,-8557.061173123315,-64.42400669135188
9243628,4752.576434946118,3244.471953436073,2,2376.288217473059,1385.3658516448504,0.0,0.317323561683473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682676438316527,0.0,-3367.2105833012674,-2.4305569386623502
9261256,26592.874756557892,5892.3412690542555,6,4432.145792759649,2275.5835683703135,0.13616080949557635,0.0,0.0,0.0,0.0,0.0,0.0,0.8139656022718151,0.0,0.0,0.04987358823260845,0.0,-24317.29118818758,-10.686178053923417
9281582,3540.0019729511664,1989.3114171938491,2,1770.0009864755832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3540.0019729511664,0.0
9289656,55106.5270037846,6456.873959490915,15,3673.768466918973,2954.0822701074712,0.0,0.0,0.0,0.06976212188927781,0.0,0.0,0.10392759318261716,0.43994265605249916,0.0,0.0,0.2828941973880518,0.10347343148755403,-52152.444733677126,-17.654364355864672
9359413,3524.241785354599,2556.172767041657,2,1762.1208926772995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3524.241785354599,0.0
9363285,11340.570988776093,4075.3825386802696,5,2268.114197755219,4256.813016411282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812844696402786,0.0,0.0,0.6187155303597215,0.0,-7083.757972364812,-1.6640989268391204
9368516,4530.666395693609,2586.391605071023,3,1510.2221318978695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13412012312181124,0.0,0.0,0.8658798768781888,0.0,-4530.666395693609,0.0
9386276,5474.930186398318,3103.669396439837,2,2737.465093199159,0.0,0.5668874836341219,0.0,0.0,0.0,0.0,0.0,0.0,0.43311251636587805,0.0,0.0,0.0,0.0,-5474.930186398318,0.0
9443797,90647.00428153003,7473.123218386087,22,4120.318376433183,684.4669582089604,0.0,0.0,0.01892983117232023,0.0,0.0,0.0,0.0,0.7895382741968466,0.0,0.0,0.12286062415366111,0.068671270477172,-89962.53732332107,-131.43444872594785
9456320,13437.859951849354,4886.904904632164,6,2239.643325308226,5366.274801805387,0.0,0.20951765052086402,0.0,0.0,0.0,0.0,0.0,0.790482349479136,0.0,0.0,0.0,0.0,-8071.585150043968,-1.5041319067984418
9521254,7585.467421389387,4505.560784682076,2,3792.7337106946934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939727289550231,0.0,0.0,0.406027271044977,0.0,-7585.467421389387,0.0
9557762,89882.6311003852,7143.603651605068,18,4993.4795055769555,0.0,0.0,0.0,0.0,0.058225066183920975,0.0,0.0,0.0,0.6695417097788569,0.0,0.0,0.27223322403722217,0.0,-89882.6311003852,0.0
9564524,12213.679521842956,3963.872390155578,5,2442.735904368591,0.0,0.0,0.2077852097241115,0.0,0.0,0.1983277612981342,0.0,0.0,0.4810007772918873,0.0,0.0,0.11288625168586693,0.0,-12213.679521842956,0.0
9571514,1497.2452369201985,1497.2452369201985,1,1497.2452369201985,2446.47981490802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,949.2345779878217,0.3880001675074151
9576272,22268.49186031214,6250.686967966748,6,3711.4153100520234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061872342979675074,0.8970684119290707,0.0,0.0,0.0,0.04105924509125416,-22268.49186031214,0.0
9603836,18820.888320572427,5727.4237824163765,4,4705.222080143107,12708.262795088394,0.0,0.0,0.1464596990146898,0.0,0.0,0.0,0.2815725196464969,0.30431208585175756,0.0,0.0,0.2676556954870558,0.0,-6112.625525484031,-0.48099615376591787
9607788,67820.56814679422,4496.669080521938,27,2511.8728943257115,6134.577281381837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10493718649600683,0.0,0.0,0.8950628135039932,0.0,-61685.99086541238,-10.055459086419296
9647349,2650.8723089589016,2650.8723089589016,1,2650.8723089589016,13089.538045880277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10438.665736921375,0.7974815994523794
9653255,4582.580737341506,3612.0313881408497,2,2291.290368670753,0.0,0.0,0.0,0.0,0.0,0.7882090016893621,0.0,0.0,0.21179099831063788,0.0,0.0,0.0,0.0,-4582.580737341506,0.0
9755990,13049.663618054485,6648.259616635012,4,3262.415904513621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689981985451873,0.0,0.0,0.8310018014548126,0.0,-13049.663618054485,0.0
9776970,27768.51788577302,5535.535244219373,15,1851.2345257182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43981035819900804,0.0,0.0,0.560189641800992,0.0,-27768.51788577302,0.0
9849594,51830.16595142134,4978.745546836573,25,2073.2066380568535,552.6248664439728,0.0,0.02435587122538484,0.04281734872898392,0.0,0.08226072657529569,0.0,0.0,0.07781447062886002,0.0,0.0,0.7727515828414755,0.0,-51277.54108497736,-92.78905854334384
9860014,37360.103718345585,6250.5698731634475,9,4151.122635371731,4758.396573700392,0.0,0.0,0.0,0.12756978011050488,0.0,0.0,0.0,0.497918012424542,0.0,0.0,0.3745122074649532,0.0,-32601.70714464519,-6.851406064983
9889418,49030.55297460721,8141.270190136989,13,3771.5809980467084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690035372472329,0.0,0.0,0.13099646275276716,0.0,-49030.55297460721,0.0
9952636,19765.33858372355,5851.4265692066265,6,3294.2230972872585,0.0,0.0,0.0,0.0,0.29604484357405264,0.23603163018802137,0.0,0.0,0.0,0.0,0.0,0.4679235262379259,0.0,-19765.33858372355,0.0
9953451,44607.78910258848,7245.7029740911785,10,4460.778910258849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20270125321738416,0.09713893772412457,0.0,0.0,0.496088056941168,0.20407175211732329,-44607.78910258848,0.0
9984063,25023.72813652533,4810.851654808211,6,4170.621356087555,0.0,0.0,0.0,0.0,0.19225159530830094,0.0,0.0,0.0,0.43128253486793927,0.0,0.0,0.3764658698237598,0.0,-25023.72813652533,0.0
10037043,28055.34478749305,7123.389134389254,5,5611.06895749861,0.0,0.0,0.0,0.0,0.0,0.12950140458193987,0.0,0.0,0.8704985954180602,0.0,0.0,0.0,0.0,-28055.34478749305,0.0
10105829,50892.486914325695,6445.088239833763,18,2827.3603841292056,0.0,0.13472092262521457,0.09841124766807975,0.0,0.0,0.0,0.0,0.03356080262359606,0.1744724408708497,0.0,0.050459590875315236,0.5083749953369446,0.0,-50892.486914325695,0.0
10151644,6125.990745341976,3934.7333004126467,3,2041.9969151139924,533.7592413624253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460858182267883,0.0,0.0,0.8953914181773212,0.0,-5592.231503979551,-10.477067319163092
10157368,10378.383520499798,5733.183392919708,3,3459.461173499932,40141.174890983246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524158344693366,0.0,0.0,0.4475841655306633,0.0,29762.79137048345,0.7414529208802244
10176972,9596.62442146606,5321.806186354654,3,3198.8748071553537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454501965867651,0.0,0.0,0.554549803413235,0.0,-9596.62442146606,0.0
10195387,87097.99898911049,8083.526977570854,21,4147.523761386215,0.0,0.0,0.0,0.08932441930519447,0.050921373168011916,0.0,0.0,0.0,0.37948021753235184,0.0,0.0,0.4802739899944419,0.0,-87097.99898911049,0.0
10219615,24291.862565210773,5677.518113205188,6,4048.643760868463,1025.3316566644114,0.23311420796369112,0.0,0.19990892205808433,0.0,0.0,0.0,0.0,0.5669768699782245,0.0,0.0,0.0,0.0,-23266.53090854636,-22.691712244832637
10234799,3078.398703438471,1859.0178400160416,2,1539.1993517192354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39610881529427006,0.0,0.0,0.60389118470573,0.0,-3078.398703438471,0.0
10243037,1755.512066391832,1755.512066391832,1,1755.512066391832,1660.9958148613214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-94.51625153051069,-0.05690336524923874
10257196,61612.60695063554,6277.12673427115,13,4739.431303895042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376232022654207,0.0,0.0,0.06237679773457934,0.0,-61612.60695063554,0.0
10266824,2354.0498810323534,2354.0498810323534,1,2354.0498810323534,16430.090428584448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14076.040547552097,0.8567232547340783
10297609,15981.537037383843,6122.416073088383,5,3196.3074074767687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38309306913139163,0.0,0.0,0.5171728353446022,0.09973409552400624,-15981.537037383843,0.0
10315615,16222.260727654319,4166.995488893209,7,2317.4658182363314,0.0,0.25686897522178714,0.0,0.0,0.0,0.0,0.0,0.0,0.2498804621914233,0.0,0.0,0.49325056258678945,0.0,-16222.260727654319,0.0
10329904,13460.951822419385,3359.8028928986073,6,2243.491970403231,1779.0758771638439,0.0,0.0,0.3894074980828739,0.20406050125312616,0.0,0.0,0.24959623488903757,0.1569357657749624,0.0,0.0,0.0,0.0,-11681.87594525554,-6.5662606610565035
10332486,52935.98018698277,6609.588480350074,18,2940.8877881657095,9275.48384718447,0.0,0.0,0.0,0.36279199154589314,0.11485473044275557,0.0,0.0,0.4106964646788846,0.0,0.0,0.1116568133324666,0.0,-43660.49633979831,-4.707085588106678
10340139,3396.008279326632,3396.008279326632,1,3396.008279326632,5836.029106848604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2440.0208275219716,0.4180960688935902
10340457,1207.9659206788276,1207.9659206788276,1,1207.9659206788276,1037.3920910903778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-170.5738295884498,-0.1644256121223787
10372469,94885.27032984396,10000.0,17,5581.486489990822,532.3986207111986,0.0,0.03348994898884247,0.0,0.0,0.0,0.0,0.0,0.7537208317760895,0.04959830124593196,0.0,0.163190917989136,0.0,-94352.87170913276,-177.222231686274
10420543,34551.6973801902,5888.345955046082,10,3455.16973801902,2224.484012842343,0.0,0.23163371535599248,0.0,0.0,0.0,0.0,0.5081302467994617,0.16982878650995356,0.0,0.0,0.09040725133459242,0.0,-32327.213367347853,-14.53245479882844
10433712,3058.794541423385,2291.3863566848972,2,1529.3972707116925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25088582261604947,0.0,0.0,0.7491141773839506,0.0,-3058.794541423385,0.0
10477941,1688.224441977061,1688.224441977061,1,1688.224441977061,1161.0255200468735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-527.1989219301873,-0.45408039085041213
10528162,5529.598641910853,5529.598641910853,1,5529.598641910853,6300.61540876064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0167668497867,0.12237166004097515
10568212,65960.43535118747,5852.0278395950845,18,3664.468630621526,0.0,0.07932289342080528,0.0,0.0,0.0,0.0,0.0,0.0,0.3800893913158954,0.0,0.0,0.5021224423054412,0.03846527295785803,-65960.43535118747,0.0
10587849,79249.19450491568,6646.205143627313,23,3445.617152387638,0.0,0.0838646396994617,0.0,0.02423423266059758,0.0599062141986835,0.1247899747314918,0.0,0.0,0.44034751890854024,0.0,0.0,0.19826444861840098,0.06859297118282436,-79249.19450491568,0.0
10595094,17066.70199144779,3702.097429476472,6,2844.450331907965,5100.894251081008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801649378654206,0.0,0.0,0.3198350621345794,0.0,-11965.807740366781,-2.3458254869390642
10656555,11518.947720242593,4022.6560019467515,4,2879.7369300606483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585376326220201,0.0,0.0,0.24146236737797994,0.0,-11518.947720242593,0.0
10721867,10972.533542626355,5252.044721964465,3,3657.5111808754514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10972.533542626355,0.0
10724016,21555.972148395867,4807.918366368034,10,2155.5972148395867,7446.025825319433,0.0,0.0,0.0,0.0,0.0,0.0,0.1769749450624353,0.5872194097689089,0.0,0.0,0.23580564516865576,0.0,-14109.946323076434,-1.8949633877305443
10735037,26100.72899505673,5728.217630200011,9,2900.0809994507476,0.0,0.0,0.0,0.0,0.0,0.26160317909923986,0.0,0.0,0.31004437901335785,0.0,0.0,0.42835244188740235,0.0,-26100.72899505673,0.0
10763127,11963.361168449028,6080.491670255164,3,3987.787056149676,1638.3516381690658,0.3277068750393725,0.0,0.0,0.1640336496644002,0.0,0.0,0.0,0.0,0.0,0.0,0.5082594752962272,0.0,-10325.009530279962,-6.302071722416465
10790310,10372.97648277717,5808.3438050425875,3,3457.65882759239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599495780874953,0.0,0.0,0.44005042191250465,0.0,-10372.97648277717,0.0
10840445,42928.21489452815,10000.0,17,2525.189111442832,2922.549230923408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708997073835356,0.0,0.0,0.1291002926164644,0.0,-40005.66566360475,-13.688619935057371
10844716,17255.91389700122,5702.979524248002,4,4313.978474250305,0.0,0.0,0.3304942038009984,0.0,0.0,0.1348349618329668,0.0,0.0,0.0,0.0,0.0,0.5346708343660349,0.0,-17255.91389700122,0.0
10847937,8999.626967563318,3986.6798184658833,3,2999.875655854439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570172149540448,0.0,0.0,0.44298278504595534,0.0,-8999.626967563318,0.0
10895471,8606.294784885644,5030.91639643654,2,4303.147392442822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41543759281034337,0.0,0.0,0.5845624071896566,0.0,-8606.294784885644,0.0
10916855,13826.132557413164,5619.145253284223,5,2765.2265114826328,0.0,0.0,0.0,0.0,0.0,0.0606277521762365,0.0,0.0,0.9159419336138466,0.0,0.0,0.0,0.023430314209916907,-13826.132557413164,0.0
10923781,44610.959728997535,6501.860783953644,23,1939.6069447390232,41185.47679787184,0.1592935913446875,0.04321343477296152,0.05153318487614802,0.0,0.11719638013244042,0.0,0.0,0.46792115586406946,0.0,0.0,0.10961767657691067,0.05122457643278251,-3425.4829311257,-0.08317210816660264
10930369,26144.96828821489,7476.715210538503,7,3734.9954697449843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708586902580242,0.0,0.54201252640942,0.2809016045647777,0.0,-26144.96828821489,0.0
11000419,86608.55048125841,7472.877412112894,35,2474.53001375024,375.5428617688908,0.0,0.0,0.0,0.033490494584590885,0.10121929989217761,0.0,0.03650405224138868,0.7300986605739509,0.0,0.0,0.08630688142716629,0.012380611280725616,-86233.00761948951,-229.62227856845095
11014539,7059.434230952066,4416.860208561458,2,3529.717115476033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256677325777397,0.3743322674222603,0.0,0.0,0.0,0.0,-7059.434230952066,0.0
11032364,57702.207445743625,4895.070085043769,20,2885.1103722871812,9606.926514327533,0.0,0.0,0.0,0.04135820653156747,0.0,0.0,0.0,0.8208333310854015,0.0,0.0,0.13780846238303113,0.0,-48095.28093141609,-5.006312982584802
11037085,25743.004084447643,5885.441624783272,8,3217.8755105559553,0.0,0.2271302742461579,0.20430961382606574,0.0,0.0,0.0,0.0,0.22862295346248648,0.23443682986367828,0.0,0.0,0.10550032860161163,0.0,-25743.004084447643,0.0
11125616,46312.93307780687,5433.380261688924,15,3087.5288718537913,0.0,0.0,0.0,0.0,0.057687326883625364,0.11731885459641936,0.0,0.0722908897578744,0.20395181038059165,0.0,0.0,0.5487511183814893,0.0,-46312.93307780687,0.0
11166311,4261.090744853178,3120.1519648205735,2,2130.545372426589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4261.090744853178,0.0
11199738,21291.89474533745,5258.699553606787,9,2365.7660828152716,0.0,0.0,0.0,0.0,0.0,0.03726610054460132,0.0,0.0,0.6523940158015816,0.0,0.0,0.3103398836538171,0.0,-21291.89474533745,0.0
11212068,5833.799968756167,5358.731425929371,2,2916.8999843780834,990.1368036220204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143380735902846,0.0,0.0,0.9185661926409715,0.0,-4843.663165134147,-4.891913064351853
11213972,14369.477912139047,4517.263403311449,5,2873.895582427809,0.0,0.0,0.0,0.3727002685684496,0.0,0.0,0.0,0.0,0.3129345588809628,0.0,0.3143651725505876,0.0,0.0,-14369.477912139047,0.0
11273319,3965.4903656481556,2350.7900133839694,3,1321.8301218827187,0.0,0.592811934117443,0.0,0.0,0.0,0.0,0.0,0.0,0.407188065882557,0.0,0.0,0.0,0.0,-3965.4903656481556,0.0
11281781,13749.105449212566,6850.2680292509895,4,3437.2763623031415,0.0,0.19841923101185482,0.0,0.0,0.0,0.0,0.0,0.0,0.4982337254270835,0.0,0.0,0.30334704356106174,0.0,-13749.105449212566,0.0
11285042,14814.599979936127,4619.112864683489,6,2469.099996656021,14941.09196362763,0.0,0.20114397866867856,0.0,0.0,0.0,0.0,0.0,0.3582324773756931,0.0,0.0,0.4406235439556284,0.0,126.49198369150483,0.008466046792258224
11345033,12837.959843446539,8148.855797130871,3,4279.319947815513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19262602970018206,0.0,0.0,0.807373970299818,0.0,-12837.959843446539,0.0
11350262,7865.908394672225,2253.960039188229,6,1310.9847324453708,179.46007313792458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48173284545286604,0.0,0.0,0.5182671545471339,0.0,-7686.4483215343,-42.83096617054679
11353194,10587.82468453704,6122.435955509545,3,3529.2748948456797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424654670331413,0.0,0.0,0.0,0.05753453296685876,-10587.82468453704,0.0
11353458,16570.808469414013,6245.708375635578,4,4142.702117353503,0.0,0.0,0.21162541588564418,0.0,0.0,0.04214212251362284,0.0,0.0,0.7462324616007329,0.0,0.0,0.0,0.0,-16570.808469414013,0.0
11368760,14765.456189861634,5033.1572352166195,7,2109.3508842659476,382.6559577434543,0.0,0.0,0.0,0.0,0.04437030409142716,0.0,0.0,0.9556296959085728,0.0,0.0,0.0,0.0,-14382.800232118181,-37.586766757623316
11394013,6124.653877631938,6124.653877631938,1,6124.653877631938,1271.1107014598374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4853.543176172099,-3.8183481349011785
11465539,29908.353260566648,10000.0,5,5981.67065211333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415326087949149,0.0,0.0,0.1584673912050851,0.0,-29908.353260566648,0.0
11484884,12039.676060010435,6129.912429950982,2,6019.838030005218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12039.676060010435,0.0
11494596,10748.00637074288,2675.0493305276987,5,2149.601274148576,1760.5755442840023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8987.430826458878,-5.104825439407044
11548817,61391.889615749686,6790.435707183055,13,4722.45304736536,0.0,0.0,0.0,0.0,0.0,0.05130780575640374,0.0,0.06652778906171294,0.6322945268160122,0.0,0.0,0.24986987836587116,0.0,-61391.889615749686,0.0
11556246,50000.17484794226,7124.991254440119,10,5000.017484794226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720910969318862,0.0,0.0,0.12790890306811384,0.0,-50000.17484794226,0.0
11580347,8154.988430522222,3803.387300823673,4,2038.7471076305555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504756586543948,0.0,0.0,0.04952434134560517,0.0,-8154.988430522222,0.0
11602899,5852.360969852242,3432.7324757486267,2,2926.180484926121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5852.360969852242,0.0
11662129,30544.4006093253,5695.559086538907,7,4363.485801332186,0.0,0.0,0.157345935819095,0.0,0.41063474198186134,0.0,0.0,0.0,0.18646818968187692,0.0,0.0,0.14580641786834234,0.09974471464882445,-30544.4006093253,0.0
11670233,18868.760283162617,5687.333582611512,4,4717.190070790654,1227.7078104950656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014153286841296,0.0,0.0,0.5736403814987897,0.12494428981708072,-17641.052472667554,-14.36909688271341
11672358,28078.049436770656,7475.925952995895,10,2807.8049436770652,0.0,0.0,0.0,0.11552594448286506,0.0,0.0,0.0,0.05505710624705818,0.1609131118101799,0.0,0.11644033624883611,0.47418250396661843,0.07788099724444228,-28078.049436770656,0.0
11704512,17026.56421897488,5252.071485559605,4,4256.64105474372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272643903419782,0.0,0.0,0.27273560965802185,0.0,-17026.56421897488,0.0
11781168,19150.24948677193,5718.398498918429,6,3191.7082477953218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689947690634994,0.0,0.0,0.6310052309365007,0.0,-19150.24948677193,0.0
11793751,13343.688188529359,6490.757989900265,3,4447.8960628431205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-13343.688188529359,0.0
11818912,6937.755705968758,5669.335930982791,2,3468.877852984379,0.0,0.0,0.0,0.0,0.0,0.1828285440916733,0.0,0.0,0.0,0.0,0.0,0.8171714559083266,0.0,-6937.755705968758,0.0
11827190,43008.44395849709,6120.050151823143,10,4300.844395849709,0.0,0.0,0.0,0.40383795516082965,0.07800721581204115,0.0,0.0,0.0,0.2180427923605469,0.0,0.12399536973238273,0.17611666693419964,0.0,-43008.44395849709,0.0
11851316,3592.0500157863653,2614.1002009976914,2,1796.0250078931826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277460473849825,0.27225395261501745,0.0,0.0,0.0,0.0,-3592.0500157863653,0.0
11890844,34698.929416821586,4706.244801590433,11,3154.4481288019624,659.0633884951436,0.0,0.0,0.0,0.22186517091454008,0.0,0.0,0.05765977394108332,0.21292626052322014,0.0,0.0,0.5075487946211565,0.0,-34039.86602832644,-51.64884990205653
11903072,12538.120745886717,4665.273106168759,4,3134.5301864716794,0.0,0.20240042249317575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975995775068243,0.0,-12538.120745886717,0.0
11940222,34887.16001450872,7132.941190255765,11,3171.5600013189746,1902.6994561031804,0.19882329150117017,0.03096218160565139,0.11960817288442578,0.0,0.03823713632585455,0.0,0.0,0.4079117270964088,0.0,0.0,0.20445749058648935,0.0,-32984.460558405546,-17.335612543853507
11949028,3998.4976866812735,3548.50765457166,2,1999.2488433406368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3998.4976866812735,0.0
11979030,31352.06172355351,6384.814563744062,7,4478.865960507645,887.7974600977951,0.0,0.0,0.0,0.15496550325451447,0.0,0.0,0.0,0.8450344967454855,0.0,0.0,0.0,0.0,-30464.264263455716,-34.314430523488916
12120374,9857.816282842361,4971.34880268299,3,3285.938760947454,3742.822956219918,0.0,0.0,0.0,0.5043052802004109,0.0,0.0,0.0,0.3180191393805106,0.0,0.0,0.1776755804190785,0.0,-6114.993326622443,-1.6337917657741177
12140966,16993.28719034626,4992.912244619081,4,4248.321797586565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-16993.28719034626,0.0
12236559,4070.1069065826614,1663.9317745155859,3,1356.7023021942205,618.0805093543761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5911822925770138,0.0,0.0,0.40881770742298623,0.0,-3452.0263972282855,-5.58507564141465
12253114,11978.23432041767,3744.9160804627368,5,2395.6468640835337,46.494629372572696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207408536308954,0.0,0.3468371854679528,0.4324219609011519,0.0,-11931.739691045097,-256.6261921443267
12262020,11824.364834986907,5705.91797844063,3,3941.4549449956357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-11824.364834986907,0.0
12272948,4386.282794998537,2612.303158073892,3,1462.0942649995122,576.8105081261687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3809.472286872368,-6.604373937721507
12316157,26200.214427951334,5234.523015960342,9,2911.134936439037,1014.8234272928755,0.0,0.0,0.0,0.0,0.0,0.0,0.1145894726183758,0.6678923987275515,0.0,0.0,0.21751812865407286,0.0,-25185.39100065846,-24.817510439074656
12348993,34054.80815999204,6065.602463168146,12,2837.9006799993367,4437.161637196566,0.0,0.0,0.0,0.0,0.05588045892623282,0.0,0.0,0.5458631240632664,0.0,0.0,0.39825641701050085,0.0,-29617.646522795476,-6.6749081833106585
12358448,4930.12214281266,2783.374463287445,2,2465.06107140633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4930.12214281266,0.0
12371730,48225.39468542531,7080.468651798115,14,3444.671048958951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07207005186790456,0.0,0.0,0.9279299481320954,0.0,-48225.39468542531,0.0
12374666,20478.739910555636,6806.512602103051,5,4095.747982111127,1540.5529335665549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448635936727798,0.0,0.18293315441557392,0.1722032519116464,0.0,-18938.18697698908,-12.293110197223166
12389350,29426.981564674268,5664.487437401188,12,2452.248463722856,0.0,0.0,0.0,0.0,0.0,0.10456487842953814,0.0,0.0,0.3003783523114023,0.0,0.0,0.5950567692590596,0.0,-29426.981564674268,0.0
12390504,3668.243085206229,2247.889537406924,2,1834.1215426031144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3668.243085206229,0.0
12434198,6105.251888638531,3194.1753609528387,2,3052.6259443192657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6105.251888638531,0.0
12457009,20744.3666927146,4579.549329823717,7,2963.4809561020857,0.0,0.0,0.1385581879081184,0.0,0.0,0.0,0.0,0.0,0.3401519763728267,0.0,0.0,0.3711317108272849,0.15015812489177,-20744.3666927146,0.0
12516689,52480.38194466564,6898.606536845531,11,4770.943813151423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34543916850804623,0.28565270374949453,0.0,0.06463992834712681,0.30426819939533234,0.0,-52480.38194466564,0.0
12523862,19950.671709947703,4497.207107689145,7,2850.0959585639575,6356.405676483842,0.0,0.2002777637484577,0.0,0.0,0.0,0.0,0.0,0.6552634516436073,0.0,0.0,0.144458784607935,0.0,-13594.26603346386,-2.138671872967014
12534837,6305.451501459127,5005.285061113857,2,3152.7257507295635,611.8244140920986,0.0,0.20619719936699243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7938028006330076,-5693.627087367028,-9.305982167802087
