user_id,socdem_cluster,region
17818186,21.0,17.0
77853146,21.0,90.0
68824919,10.0,2.0
87075123,0.0,37.0
63231194,12.0,11.0
53318753,12.0,18.0
422378,9.0,33.0
38547022,19.0,61.0
43370164,19.0,5.0
72928615,12.0,29.0
15231830,9.0,2.0
86685362,12.0,85.0
19655973,21.0,55.0
3573733,2.0,2.0
55688133,12.0,2.0
61214007,20.0,59.0
56233421,20.0,61.0
38956515,18.0,35.0
58304692,21.0,60.0
12081226,19.0,24.0
18719404,9.0,59.0
39308623,20.0,90.0
43828385,0.0,59.0
58766133,21.0,29.0
17170777,16.0,
80335355,5.0,8.0
58343524,4.0,90.0
60222838,4.0,18.0
85335718,17.0,18.0
88246721,20.0,16.0
51570519,20.0,84.0
26349450,21.0,90.0
15475573,19.0,28.0
38732145,5.0,17.0
75209543,20.0,71.0
19384532,20.0,24.0
60034465,17.0,0.0
63814205,17.0,84.0
6334627,17.0,62.0
62832059,5.0,25.0
66135794,8.0,52.0
46960536,19.0,60.0
81366836,19.0,52.0
76035615,17.0,46.0
81745801,9.0,2.0
73480759,9.0,81.0
37614673,9.0,60.0
71864529,19.0,56.0
24309424,4.0,54.0
63103097,20.0,2.0
78611552,9.0,71.0
85691174,4.0,2.0
11818531,19.0,2.0
34901081,12.0,17.0
57725197,12.0,49.0
40469260,0.0,2.0
86658911,18.0,41.0
42078501,20.0,64.0
20234701,4.0,24.0
22721690,13.0,
16025490,9.0,18.0
34967714,7.0,12.0
29598260,9.0,2.0
36596002,17.0,67.0
19482051,9.0,2.0
18201702,7.0,84.0
3438136,20.0,60.0
71339978,4.0,84.0
6087457,17.0,43.0
37566319,4.0,90.0
58489405,0.0,76.0
58443090,9.0,11.0
24705081,9.0,12.0
330995,7.0,29.0
73735001,5.0,28.0
63532564,10.0,67.0
42842719,4.0,63.0
35961520,21.0,32.0
44145889,7.0,36.0
33749918,17.0,60.0
6185714,19.0,35.0
42243511,20.0,72.0
10735676,12.0,85.0
13784548,9.0,2.0
66197118,12.0,2.0
67048143,20.0,2.0
35314221,19.0,90.0
46989931,19.0,29.0
79160865,10.0,18.0
70195189,0.0,18.0
65045133,12.0,67.0
8398469,4.0,18.0
74141326,10.0,82.0
44283,12.0,2.0
2279529,0.0,84.0
16463039,9.0,49.0
17171645,20.0,37.0
12743590,12.0,82.0
14018036,4.0,37.0
58563049,19.0,19.0
22236741,9.0,2.0
31695308,20.0,2.0
79262539,20.0,85.0
43916890,0.0,60.0
19884932,12.0,50.0
83574242,9.0,38.0
82445517,0.0,2.0
3208889,17.0,29.0
42629880,4.0,55.0
58301236,17.0,67.0
87743810,9.0,71.0
31561235,18.0,83.0
14342390,18.0,89.0
54978254,17.0,2.0
18557686,12.0,60.0
86865686,7.0,60.0
53015512,4.0,63.0
22356398,21.0,77.0
66089720,21.0,10.0
54926514,20.0,15.0
44336633,17.0,67.0
44162332,21.0,90.0
22221354,21.0,25.0
83132949,20.0,18.0
83580650,17.0,28.0
53224188,12.0,18.0
73650070,9.0,2.0
69999029,17.0,35.0
15672960,9.0,24.0
3184091,20.0,90.0
44276597,5.0,50.0
75132892,4.0,36.0
10273896,6.0,18.0
14833155,19.0,2.0
72601869,0.0,9.0
82428778,21.0,60.0
62918070,21.0,24.0
65114072,9.0,24.0
39508010,5.0,2.0
17890864,17.0,2.0
85743974,13.0,41.0
49961857,6.0,90.0
9265697,17.0,79.0
62799270,12.0,17.0
75472503,20.0,70.0
9426799,10.0,11.0
11454974,20.0,2.0
18360635,9.0,2.0
30556813,12.0,61.0
41927666,9.0,2.0
1526930,21.0,60.0
69357163,20.0,2.0
33943194,1.0,63.0
50811680,5.0,25.0
7042296,21.0,53.0
46848066,12.0,27.0
10190888,21.0,82.0
70913106,0.0,2.0
64891400,7.0,2.0
50132604,10.0,58.0
52903374,7.0,67.0
66492240,12.0,54.0
1808098,9.0,29.0
29693225,12.0,90.0
40550332,9.0,15.0
1158825,1.0,2.0
69884613,4.0,90.0
73058893,19.0,2.0
18596773,7.0,2.0
10967531,7.0,63.0
31964503,10.0,90.0
41332166,20.0,2.0
58142532,21.0,15.0
4022329,12.0,15.0
857816,17.0,59.0
19698036,3.0,90.0
8420256,17.0,27.0
59827185,17.0,87.0
13671444,0.0,61.0
59899026,9.0,17.0
29062494,5.0,76.0
39121405,18.0,9.0
35816156,10.0,84.0
83822321,7.0,85.0
89609703,9.0,60.0
48655085,20.0,90.0
46870384,20.0,59.0
10403074,17.0,2.0
33932562,21.0,64.0
64036666,19.0,29.0
1774012,17.0,58.0
83186146,20.0,18.0
17481155,4.0,2.0
8217780,5.0,2.0
39281957,19.0,71.0
43197205,19.0,23.0
3765158,10.0,11.0
77595658,12.0,37.0
16751327,18.0,
57470157,4.0,85.0
76722561,20.0,2.0
53383191,9.0,60.0
89631724,20.0,15.0
42118103,9.0,16.0
17008079,0.0,28.0
77371507,20.0,25.0
53175224,7.0,47.0
24151191,5.0,36.0
4030909,17.0,71.0
87646697,21.0,23.0
2999433,10.0,79.0
62997084,9.0,2.0
42013879,18.0,28.0
62707346,9.0,12.0
87524104,5.0,90.0
53641544,12.0,81.0
88385638,12.0,37.0
69539271,9.0,61.0
33635295,19.0,3.0
8781080,20.0,17.0
49956348,10.0,15.0
57777115,9.0,36.0
34072147,20.0,75.0
89173587,21.0,2.0
33690933,20.0,90.0
4084342,12.0,18.0
24421821,21.0,37.0
88142580,9.0,2.0
55036940,19.0,37.0
15754265,0.0,56.0
55137471,0.0,38.0
55626602,12.0,82.0
18607575,4.0,18.0
39699010,9.0,37.0
56962654,4.0,85.0
21579933,17.0,6.0
68489640,21.0,63.0
10453598,5.0,59.0
13961290,21.0,2.0
38577525,19.0,46.0
77121902,21.0,59.0
10316964,12.0,60.0
30471462,12.0,55.0
83895248,12.0,18.0
47784495,21.0,19.0
9917229,17.0,2.0
63232360,17.0,2.0
65118907,21.0,17.0
60835198,17.0,59.0
36124986,17.0,9.0
9653472,12.0,2.0
916538,20.0,2.0
47515994,12.0,84.0
50472273,12.0,61.0
48410986,7.0,53.0
14663247,20.0,90.0
56804607,17.0,84.0
6883897,20.0,18.0
86808995,21.0,37.0
58163062,12.0,74.0
33460664,0.0,2.0
47673096,19.0,73.0
52182256,5.0,24.0
21875926,0.0,2.0
9999686,12.0,7.0
73606588,9.0,2.0
5378661,10.0,49.0
19987378,17.0,2.0
45913610,20.0,55.0
30022599,20.0,72.0
12914038,19.0,41.0
35366720,4.0,10.0
6058335,12.0,84.0
42151219,12.0,2.0
80776493,10.0,84.0
60933711,20.0,11.0
1950832,10.0,2.0
75387743,20.0,8.0
18154835,20.0,2.0
66005427,17.0,29.0
76818737,4.0,15.0
57254660,7.0,2.0
68674336,17.0,59.0
81653145,20.0,49.0
58784651,12.0,17.0
55943121,21.0,59.0
86847752,18.0,64.0
29467937,20.0,2.0
24775943,0.0,2.0
49420610,17.0,60.0
52323444,4.0,15.0
16999593,20.0,1.0
60790762,17.0,60.0
62128905,17.0,64.0
56834823,5.0,2.0
55243580,19.0,28.0
82094576,10.0,60.0
28208282,5.0,
34841165,4.0,53.0
13993005,17.0,84.0
61796983,9.0,
83670039,12.0,35.0
50597632,21.0,29.0
5779165,10.0,25.0
38126562,4.0,60.0
61410280,17.0,30.0
26922038,12.0,82.0
59363510,12.0,23.0
45949804,12.0,37.0
3443575,19.0,2.0
72813398,17.0,13.0
1256337,17.0,63.0
69700346,1.0,
85204481,17.0,59.0
84500290,0.0,18.0
25768302,17.0,2.0
31970272,0.0,62.0
6744973,9.0,13.0
66595413,20.0,29.0
65688669,17.0,2.0
7274811,10.0,10.0
76930811,17.0,60.0
75024458,0.0,60.0
70946522,12.0,8.0
35055401,9.0,52.0
84326966,19.0,38.0
37989396,12.0,5.0
86578862,19.0,63.0
33767554,0.0,2.0
19629226,10.0,2.0
2024968,0.0,59.0
8092619,20.0,71.0
31895391,19.0,2.0
53581962,17.0,2.0
1377015,13.0,
48597634,7.0,21.0
32058348,19.0,56.0
78525439,17.0,2.0
68188448,4.0,25.0
12352941,9.0,46.0
36756763,17.0,90.0
4573547,0.0,82.0
16879715,17.0,42.0
37586114,9.0,47.0
11418217,20.0,11.0
79746255,6.0,2.0
58721196,20.0,23.0
5449680,4.0,54.0
89907919,17.0,90.0
81250957,20.0,18.0
1860453,20.0,60.0
39566767,12.0,44.0
56963029,17.0,2.0
35644382,17.0,2.0
60390155,0.0,56.0
10544744,21.0,61.0
42471970,10.0,27.0
49996214,12.0,2.0
16340046,9.0,88.0
67453845,17.0,2.0
3656770,17.0,18.0
1046181,7.0,2.0
76668201,17.0,17.0
14728356,0.0,70.0
89799306,10.0,10.0
47830358,17.0,24.0
8380299,0.0,2.0
5858505,7.0,11.0
76869512,20.0,59.0
5365629,0.0,53.0
60268914,12.0,18.0
40229379,17.0,2.0
14997308,12.0,23.0
61651835,10.0,60.0
15909026,13.0,90.0
63835012,20.0,41.0
38673193,21.0,21.0
51670112,21.0,87.0
72799033,20.0,28.0
49324995,10.0,61.0
14773287,20.0,47.0
62599341,10.0,0.0
66152078,4.0,36.0
3683347,21.0,18.0
49631706,20.0,25.0
62234781,12.0,2.0
54254886,12.0,2.0
78467516,20.0,2.0
10438554,12.0,88.0
49849565,4.0,60.0
61723322,9.0,29.0
42488896,7.0,50.0
88295714,19.0,2.0
29731381,17.0,60.0
40088045,21.0,90.0
21487121,12.0,86.0
3966547,5.0,55.0
49040279,4.0,60.0
70100361,19.0,
66234956,4.0,2.0
29778363,5.0,2.0
15928934,21.0,63.0
54931776,20.0,28.0
59552880,9.0,81.0
63955826,10.0,2.0
87471650,20.0,74.0
4085926,7.0,73.0
61833803,10.0,60.0
70302291,0.0,29.0
50207768,4.0,61.0
34118152,10.0,46.0
34745678,20.0,27.0
55283015,21.0,13.0
40412725,12.0,2.0
67666638,4.0,2.0
28363149,4.0,18.0
36414655,12.0,9.0
24829768,21.0,2.0
33020741,5.0,89.0
46164578,20.0,61.0
70849555,9.0,2.0
35037237,21.0,55.0
18865855,17.0,75.0
28491469,17.0,60.0
16482318,12.0,2.0
64570340,10.0,46.0
56797776,17.0,59.0
47917333,10.0,60.0
39584249,17.0,2.0
57289925,4.0,27.0
78907789,20.0,75.0
36600022,20.0,11.0
80870135,0.0,41.0
40591243,9.0,2.0
63712282,20.0,22.0
5520033,4.0,18.0
25263513,20.0,47.0
20807271,13.0,90.0
6588761,19.0,2.0
1046908,20.0,63.0
43462431,17.0,60.0
18287259,20.0,60.0
42223909,9.0,82.0
62908963,19.0,17.0
53776532,10.0,12.0
25776171,12.0,2.0
17468384,5.0,49.0
39049725,12.0,19.0
82771180,20.0,24.0
76079572,5.0,64.0
30209178,12.0,11.0
77984779,10.0,21.0
84896817,12.0,54.0
28960041,5.0,2.0
52211157,7.0,2.0
23980896,19.0,27.0
46182467,7.0,2.0
79031395,0.0,7.0
80971329,17.0,4.0
62805538,5.0,37.0
29350006,9.0,2.0
26364313,17.0,13.0
24137378,12.0,2.0
12059528,12.0,25.0
40819222,19.0,38.0
66323125,12.0,60.0
8294375,19.0,72.0
84362391,20.0,2.0
63901482,9.0,60.0
14052668,21.0,25.0
84198975,20.0,90.0
57452353,17.0,2.0
41731257,0.0,60.0
61384292,9.0,51.0
76931449,1.0,32.0
88782325,21.0,61.0
5141151,20.0,17.0
42128873,21.0,17.0
89653095,7.0,50.0
28694822,10.0,63.0
86184396,17.0,59.0
36116384,7.0,9.0
72938152,9.0,42.0
35707601,2.0,60.0
18771010,18.0,11.0
1351911,4.0,53.0
87779144,12.0,2.0
16545605,9.0,9.0
83151922,19.0,47.0
39354330,17.0,24.0
74654526,12.0,81.0
88972535,17.0,34.0
32662893,18.0,89.0
30501174,9.0,2.0
20793820,20.0,2.0
34478884,0.0,1.0
80864357,17.0,29.0
19552502,9.0,4.0
53770150,0.0,2.0
6158479,10.0,16.0
86801923,8.0,59.0
26955651,19.0,86.0
16223598,4.0,24.0
57272160,9.0,49.0
41931513,9.0,88.0
30194495,9.0,90.0
78409127,4.0,2.0
59042672,12.0,2.0
25694108,21.0,84.0
37761381,8.0,60.0
71530080,10.0,56.0
61658952,21.0,54.0
1782670,10.0,63.0
54688664,17.0,3.0
69469128,13.0,
83220077,17.0,11.0
2932591,19.0,70.0
77728922,5.0,36.0
67914373,10.0,15.0
36917721,9.0,9.0
31669792,19.0,59.0
16132719,20.0,2.0
59292993,7.0,26.0
30008272,12.0,82.0
32577366,0.0,35.0
12469752,9.0,61.0
48270808,20.0,61.0
23914833,17.0,3.0
78344934,12.0,60.0
71664732,19.0,17.0
8674941,0.0,60.0
41032025,17.0,5.0
60906848,20.0,84.0
58607266,0.0,64.0
49924042,12.0,90.0
11551509,12.0,18.0
42035140,19.0,60.0
59498061,10.0,29.0
70866206,9.0,12.0
48160186,5.0,2.0
75789394,20.0,18.0
64615013,21.0,89.0
1850196,7.0,53.0
70015798,19.0,24.0
45728081,20.0,22.0
61247612,4.0,38.0
48952445,19.0,85.0
9335893,17.0,60.0
32948652,0.0,18.0
34920044,18.0,53.0
59116155,17.0,56.0
49740183,10.0,37.0
21721055,21.0,37.0
76523990,17.0,18.0
54897876,9.0,60.0
65104290,21.0,59.0
77081165,20.0,53.0
5360934,4.0,34.0
82893513,12.0,29.0
36156465,4.0,41.0
47781843,9.0,11.0
81643588,9.0,18.0
13951139,12.0,86.0
36731962,10.0,18.0
2599912,5.0,2.0
13198245,10.0,15.0
34049546,5.0,32.0
12474556,20.0,12.0
23320744,12.0,2.0
64450842,5.0,21.0
29329661,12.0,66.0
26129144,17.0,67.0
9673438,5.0,84.0
79825794,9.0,
47728816,20.0,2.0
44914818,0.0,90.0
84415669,9.0,59.0
2942120,20.0,15.0
48357939,4.0,2.0
36634362,0.0,24.0
62364533,4.0,61.0
27938502,12.0,24.0
3025998,19.0,2.0
72264346,12.0,11.0
4868490,20.0,33.0
36233114,19.0,87.0
75119895,19.0,29.0
59810529,12.0,36.0
83554795,0.0,64.0
6681969,12.0,24.0
85843482,12.0,2.0
7742445,12.0,81.0
53786143,12.0,89.0
78504012,21.0,84.0
72793100,5.0,82.0
34755140,0.0,41.0
5378457,21.0,12.0
31994058,0.0,18.0
51114765,4.0,37.0
31839256,17.0,67.0
41383390,4.0,31.0
73443988,4.0,7.0
2594983,20.0,0.0
68668114,10.0,84.0
67437310,9.0,71.0
72929625,10.0,56.0
68403344,12.0,2.0
732720,2.0,90.0
24905161,21.0,77.0
87381361,4.0,2.0
35870429,4.0,25.0
62506973,7.0,59.0
67567113,17.0,50.0
25347325,21.0,4.0
56722692,18.0,61.0
72367984,20.0,17.0
85041430,12.0,63.0
57957083,9.0,85.0
7589620,0.0,48.0
20467042,3.0,
64729531,20.0,59.0
54123973,17.0,53.0
75076942,5.0,85.0
50071560,4.0,61.0
53853713,4.0,59.0
9744310,4.0,37.0
75673382,5.0,83.0
51977662,20.0,63.0
72514295,9.0,55.0
83788153,9.0,90.0
13595919,20.0,2.0
40329882,9.0,2.0
54723672,17.0,67.0
62169623,0.0,18.0
24838906,20.0,29.0
2842497,19.0,18.0
36446466,18.0,24.0
74925213,0.0,82.0
12801188,21.0,2.0
74166017,17.0,2.0
12378100,10.0,70.0
81241946,17.0,2.0
33141583,12.0,32.0
17742927,5.0,9.0
44155438,9.0,60.0
18267097,12.0,82.0
76127013,19.0,2.0
74831370,19.0,60.0
33851707,21.0,29.0
46740618,20.0,21.0
87111264,9.0,60.0
77896097,9.0,84.0
1671364,12.0,18.0
86244189,19.0,90.0
45869826,21.0,82.0
85252520,17.0,82.0
50975295,20.0,85.0
55206660,20.0,90.0
69291093,6.0,67.0
31856998,20.0,90.0
33579490,7.0,2.0
82874813,21.0,2.0
77484210,4.0,60.0
55710254,9.0,85.0
19188442,20.0,61.0
63542059,12.0,29.0
85752528,20.0,64.0
31801416,21.0,2.0
4449809,9.0,45.0
2912465,9.0,17.0
49689263,12.0,2.0
47074118,12.0,2.0
24689417,19.0,86.0
65249625,19.0,85.0
45931098,0.0,67.0
1767828,21.0,24.0
260422,18.0,1.0
19410231,1.0,2.0
16138538,17.0,46.0
33433152,10.0,1.0
4404574,4.0,11.0
80560078,17.0,29.0
21270722,10.0,2.0
39265286,21.0,90.0
5117430,9.0,67.0
37068487,10.0,88.0
64143794,9.0,77.0
21518806,19.0,71.0
7163206,0.0,35.0
84611069,10.0,2.0
30946210,4.0,2.0
82031647,21.0,66.0
28464343,12.0,54.0
86958025,20.0,21.0
57257041,20.0,29.0
43313977,19.0,18.0
18323448,12.0,17.0
78710141,12.0,47.0
37887162,4.0,12.0
54372489,17.0,86.0
38018782,4.0,77.0
45442652,12.0,71.0
88163253,4.0,18.0
30258681,18.0,56.0
83479214,21.0,60.0
64162599,12.0,60.0
7579052,13.0,24.0
85588381,10.0,55.0
58509768,12.0,33.0
71843378,17.0,2.0
13116447,17.0,90.0
8821033,17.0,18.0
45642056,10.0,60.0
88703742,9.0,55.0
33877721,0.0,25.0
33799344,17.0,60.0
84654630,17.0,2.0
40470000,12.0,60.0
68234724,10.0,18.0
81897887,20.0,75.0
79980822,12.0,47.0
84363439,4.0,84.0
64046546,20.0,81.0
77998832,4.0,2.0
41794780,12.0,60.0
15955832,6.0,2.0
42636215,9.0,78.0
15937029,10.0,12.0
54124839,20.0,53.0
21137799,20.0,82.0
46443979,21.0,18.0
77710153,2.0,2.0
87729347,19.0,22.0
74571033,10.0,12.0
43928248,5.0,54.0
26161131,10.0,10.0
67922403,21.0,60.0
36787375,19.0,2.0
87837496,19.0,88.0
22658842,21.0,11.0
50840069,21.0,59.0
43611568,12.0,4.0
24935522,5.0,10.0
27547147,5.0,70.0
48907956,20.0,70.0
44717755,12.0,33.0
76393890,21.0,53.0
24786039,21.0,2.0
73897453,10.0,29.0
21039812,0.0,76.0
10792088,17.0,2.0
66416454,4.0,59.0
65896827,5.0,24.0
82997720,10.0,24.0
5326536,21.0,
40206703,10.0,2.0
8160471,21.0,51.0
44759832,17.0,17.0
23961485,5.0,28.0
12604465,9.0,2.0
28542686,9.0,28.0
73008191,9.0,42.0
29508379,17.0,60.0
49833525,12.0,53.0
65176168,10.0,17.0
42272288,20.0,11.0
40276294,9.0,24.0
88911879,19.0,10.0
89320935,10.0,2.0
89449619,20.0,0.0
2227302,20.0,38.0
5400980,21.0,60.0
56565528,12.0,22.0
19871947,20.0,50.0
65513189,10.0,28.0
87085787,20.0,67.0
29433335,17.0,54.0
17157006,0.0,60.0
43870395,19.0,5.0
37102728,17.0,24.0
58349834,17.0,85.0
3445283,5.0,76.0
64400129,21.0,60.0
71996085,12.0,84.0
37537846,12.0,2.0
72061020,21.0,18.0
41604684,17.0,18.0
55090997,17.0,29.0
27434385,10.0,53.0
40555846,0.0,53.0
17594402,17.0,2.0
70265041,12.0,61.0
49952732,20.0,45.0
61147859,4.0,85.0
43008108,21.0,24.0
69187287,21.0,55.0
42031166,9.0,60.0
63995208,0.0,2.0
64653187,4.0,28.0
57983988,19.0,2.0
25287885,21.0,11.0
5950420,19.0,19.0
42173096,20.0,90.0
33614544,17.0,51.0
2058068,20.0,77.0
70833318,17.0,61.0
76454828,21.0,59.0
56573648,15.0,2.0
52833443,9.0,2.0
61426462,20.0,24.0
29978030,0.0,60.0
88291834,20.0,90.0
43255594,17.0,82.0
31527880,19.0,35.0
29843574,19.0,2.0
50239058,20.0,37.0
66418109,10.0,85.0
66942632,10.0,10.0
65629435,20.0,2.0
24419952,12.0,29.0
60136513,1.0,2.0
39686415,10.0,63.0
50051765,4.0,23.0
49244143,17.0,15.0
84691019,12.0,18.0
81100822,0.0,60.0
30629394,0.0,2.0
26987109,18.0,53.0
66507830,21.0,90.0
61603136,10.0,67.0
64333734,17.0,51.0
78399262,10.0,53.0
30774474,21.0,90.0
78607636,9.0,90.0
78012663,20.0,82.0
45335655,4.0,18.0
19151775,17.0,82.0
39185316,9.0,11.0
9472104,5.0,13.0
12446468,7.0,90.0
52397538,5.0,83.0
39455046,10.0,2.0
41232276,17.0,41.0
9797828,9.0,17.0
19431091,9.0,37.0
53804121,10.0,33.0
71501365,12.0,18.0
35036020,20.0,29.0
36802160,18.0,90.0
22378063,9.0,87.0
29694776,18.0,90.0
20853946,9.0,13.0
52911668,19.0,59.0
34011846,21.0,2.0
67698238,20.0,59.0
41357548,9.0,90.0
23876460,5.0,66.0
36254300,19.0,24.0
88571321,5.0,85.0
11972471,9.0,82.0
11758815,12.0,59.0
59543063,19.0,85.0
47009998,17.0,60.0
75055415,9.0,41.0
21918565,19.0,29.0
27283686,21.0,83.0
65901892,20.0,2.0
84781208,5.0,82.0
51792827,17.0,24.0
17264614,10.0,24.0
57859562,9.0,26.0
33402948,9.0,60.0
39645469,21.0,23.0
45073013,17.0,24.0
77721052,0.0,55.0
67232890,17.0,24.0
53473901,12.0,90.0
43505761,19.0,53.0
16702195,0.0,50.0
4420300,7.0,2.0
78065716,20.0,59.0
84334182,7.0,86.0
13574585,11.0,51.0
2510274,9.0,24.0
32227519,21.0,83.0
49372815,19.0,84.0
7345339,20.0,2.0
58862174,4.0,18.0
78356196,12.0,86.0
75634899,19.0,2.0
51027094,20.0,18.0
6172789,10.0,11.0
49329376,19.0,4.0
8186052,21.0,90.0
34874270,17.0,60.0
87614501,19.0,61.0
15798867,19.0,16.0
58351097,20.0,63.0
68677461,19.0,18.0
10447157,17.0,59.0
7003634,21.0,46.0
27665440,19.0,11.0
20017498,20.0,18.0
30719014,4.0,84.0
58266320,9.0,2.0
30786732,17.0,60.0
78479923,0.0,90.0
67911407,6.0,90.0
57901097,20.0,33.0
26302819,18.0,4.0
65757218,0.0,15.0
3321349,0.0,35.0
83192081,9.0,24.0
24547660,19.0,18.0
79433388,7.0,2.0
39455444,20.0,90.0
62963419,21.0,59.0
26604474,20.0,2.0
79038328,19.0,61.0
80708017,13.0,2.0
56867889,12.0,29.0
49394319,20.0,18.0
45414743,0.0,60.0
72878969,10.0,25.0
33728140,10.0,18.0
78215058,5.0,10.0
12374097,20.0,90.0
8793385,0.0,72.0
16074725,10.0,82.0
87628214,17.0,2.0
72540361,21.0,2.0
55707384,7.0,60.0
65244849,0.0,17.0
5730599,17.0,90.0
37549315,7.0,2.0
46242162,9.0,82.0
13595523,10.0,72.0
71565514,19.0,83.0
31328262,5.0,19.0
54884949,20.0,60.0
4032401,17.0,60.0
21613283,0.0,1.0
8874711,21.0,82.0
69003917,9.0,1.0
63849666,20.0,25.0
87357310,17.0,30.0
12339072,18.0,61.0
72360694,9.0,59.0
23776342,17.0,60.0
83676976,20.0,2.0
22444468,10.0,41.0
6770958,20.0,18.0
19900764,12.0,24.0
2228418,12.0,2.0
56767797,0.0,64.0
10118340,12.0,15.0
85394603,19.0,70.0
27415571,10.0,42.0
29375497,9.0,13.0
30898210,18.0,75.0
34829832,12.0,49.0
9184139,3.0,
30205446,21.0,18.0
14231162,19.0,4.0
16131224,10.0,88.0
1806637,17.0,2.0
78603499,17.0,87.0
50476782,10.0,28.0
54868623,4.0,61.0
81742282,12.0,18.0
83148904,5.0,38.0
63488016,20.0,85.0
83737234,19.0,10.0
67570814,17.0,82.0
45947381,4.0,22.0
50346563,10.0,2.0
79466062,12.0,2.0
7659825,17.0,2.0
1999362,5.0,24.0
19094185,9.0,89.0
5563536,17.0,11.0
23973445,0.0,37.0
39183133,21.0,2.0
56105646,4.0,82.0
1562885,10.0,83.0
86919667,21.0,86.0
85935869,9.0,18.0
67305159,17.0,2.0
86918925,21.0,60.0
71211411,12.0,82.0
42572965,12.0,63.0
82482134,9.0,2.0
21823099,4.0,60.0
26139195,17.0,66.0
27657427,19.0,4.0
20910137,17.0,2.0
24776351,19.0,18.0
70915300,12.0,2.0
52177328,4.0,72.0
33533403,12.0,90.0
70003577,21.0,72.0
48959242,4.0,38.0
12746333,20.0,61.0
37538536,20.0,2.0
41829461,6.0,
50981483,20.0,18.0
19156193,10.0,25.0
51490047,12.0,18.0
34973297,0.0,22.0
26603215,10.0,25.0
71503654,12.0,2.0
84122756,7.0,82.0
61798942,19.0,2.0
63131130,9.0,90.0
71452820,10.0,17.0
35957198,7.0,47.0
40464691,17.0,18.0
72474608,19.0,2.0
87719333,0.0,61.0
34287376,12.0,2.0
54393016,12.0,22.0
72711961,9.0,
32611173,6.0,35.0
17909797,5.0,41.0
1376614,20.0,83.0
28087413,9.0,11.0
58948930,12.0,37.0
27503884,10.0,46.0
75043471,0.0,61.0
13070440,7.0,25.0
51895224,20.0,90.0
54999846,9.0,2.0
72376717,19.0,2.0
85791739,20.0,90.0
228557,18.0,84.0
78973919,7.0,11.0
87172091,5.0,2.0
68946751,21.0,60.0
78907158,0.0,18.0
50230331,12.0,25.0
66233679,20.0,61.0
76155666,20.0,60.0
82483104,20.0,90.0
69008238,7.0,90.0
25753234,12.0,22.0
20749171,4.0,2.0
82414818,21.0,37.0
43340764,5.0,84.0
87253847,19.0,38.0
63819230,7.0,15.0
58115478,17.0,46.0
86032667,12.0,2.0
72217639,20.0,71.0
4563561,10.0,61.0
88777622,5.0,64.0
11664092,9.0,2.0
86006588,9.0,72.0
69503546,12.0,18.0
86725366,4.0,63.0
87260669,21.0,81.0
22645153,18.0,2.0
70067795,4.0,76.0
79183275,19.0,15.0
846935,12.0,2.0
87867238,17.0,90.0
4707923,19.0,2.0
70978108,0.0,25.0
39881761,9.0,17.0
36966180,10.0,59.0
85503031,7.0,90.0
89660250,20.0,27.0
57440073,12.0,90.0
66512747,17.0,63.0
86937570,17.0,84.0
6179019,0.0,47.0
51111721,20.0,2.0
40938798,9.0,2.0
86165883,20.0,
44972260,10.0,41.0
20914952,21.0,47.0
80903476,10.0,24.0
62679567,10.0,90.0
6145372,18.0,1.0
38590146,4.0,23.0
59064162,21.0,17.0
18792921,19.0,67.0
1886308,9.0,36.0
77594535,20.0,73.0
74996674,21.0,63.0
15809595,4.0,23.0
4326827,17.0,35.0
53435318,20.0,60.0
12923531,12.0,48.0
85938448,19.0,63.0
65194230,9.0,18.0
84390675,17.0,60.0
30139947,4.0,25.0
13229246,4.0,59.0
23741624,12.0,59.0
12609229,4.0,48.0
45436008,0.0,16.0
15734135,17.0,51.0
41127706,17.0,90.0
49951333,21.0,31.0
74918959,9.0,25.0
73228191,0.0,60.0
57479720,17.0,2.0
25984988,18.0,
62702061,20.0,2.0
72030689,19.0,32.0
19777814,5.0,85.0
76856709,4.0,2.0
34573924,10.0,35.0
21395177,17.0,90.0
21931160,4.0,90.0
87295496,17.0,15.0
59315891,18.0,82.0
68160043,4.0,2.0
69403013,4.0,
70488709,9.0,12.0
7372230,20.0,2.0
64028560,9.0,85.0
65545277,20.0,85.0
66564918,17.0,63.0
84850073,12.0,60.0
40653413,20.0,31.0
9251454,20.0,64.0
11080532,9.0,60.0
33822629,18.0,28.0
80873600,0.0,53.0
34669965,18.0,
41348092,0.0,59.0
52453312,10.0,29.0
58960290,7.0,67.0
14587627,9.0,64.0
14903777,21.0,44.0
5093556,7.0,90.0
35313496,20.0,29.0
65341624,7.0,55.0
85496913,17.0,2.0
11254820,20.0,87.0
55096864,6.0,2.0
48745272,9.0,23.0
26693405,4.0,28.0
78828801,20.0,29.0
24392793,17.0,17.0
31799808,12.0,9.0
10630971,4.0,43.0
80056370,17.0,60.0
68524135,9.0,60.0
30866177,10.0,18.0
65257286,2.0,
67300106,21.0,35.0
87309085,12.0,83.0
74239929,19.0,90.0
25498481,17.0,66.0
23835395,4.0,24.0
74219328,10.0,14.0
64622981,19.0,48.0
12423132,4.0,2.0
33430039,17.0,90.0
56248025,21.0,25.0
65720914,9.0,2.0
22198615,13.0,90.0
64944203,0.0,61.0
36320507,12.0,79.0
40855782,0.0,60.0
2640351,5.0,2.0
3311207,10.0,9.0
30438955,4.0,27.0
34753251,9.0,52.0
