user_id,socdem_cluster,region
22748279,20.0,29.0
22751666,5.0,90.0
22759342,12.0,2.0
22763427,17.0,22.0
22763701,21.0,17.0
22767584,12.0,2.0
22768045,19.0,71.0
22770965,21.0,25.0
22772767,17.0,60.0
22782239,9.0,61.0
22783582,17.0,2.0
22793541,9.0,2.0
22799779,17.0,2.0
22806205,7.0,2.0
22806898,21.0,60.0
22816184,0.0,49.0
22818628,12.0,17.0
22821344,12.0,15.0
22826882,21.0,2.0
22830200,21.0,15.0
22831029,0.0,45.0
22835258,12.0,2.0
22839705,5.0,24.0
22842561,12.0,60.0
22842950,17.0,32.0
22846284,12.0,50.0
22849738,21.0,88.0
22853517,21.0,59.0
22855577,21.0,2.0
22859559,17.0,2.0
22861175,21.0,2.0
22865637,20.0,18.0
22867012,20.0,2.0
22871036,0.0,2.0
22877042,0.0,73.0
22880082,12.0,37.0
22885394,12.0,61.0
22889859,21.0,89.0
22894205,19.0,59.0
22894322,17.0,2.0
22899517,9.0,81.0
22899572,12.0,25.0
22899854,20.0,89.0
22903201,12.0,18.0
22907721,12.0,31.0
22908521,21.0,64.0
22911963,21.0,41.0
22912657,9.0,11.0
22922162,20.0,36.0
22925842,12.0,28.0
22926648,21.0,24.0
22929731,12.0,84.0
22935967,10.0,18.0
22941481,20.0,41.0
22951715,9.0,24.0
22951881,9.0,90.0
22954212,10.0,29.0
22965239,9.0,81.0
22973065,21.0,23.0
22979228,17.0,60.0
22985152,0.0,48.0
22986811,21.0,29.0
22988910,21.0,2.0
22991573,12.0,24.0
22992014,21.0,2.0
22992099,21.0,2.0
22995941,10.0,73.0
22997320,21.0,56.0
23002622,12.0,90.0
23003436,9.0,60.0
23007101,19.0,18.0
23008864,17.0,59.0
23013048,21.0,25.0
23014585,1.0,60.0
23025395,9.0,24.0
23028954,21.0,61.0
23037014,9.0,2.0
23045383,18.0,38.0
23048298,12.0,41.0
23050682,12.0,18.0
23068890,9.0,2.0
23079021,19.0,59.0
23079925,20.0,24.0
23081871,4.0,29.0
23084330,20.0,3.0
23085263,9.0,2.0
23089863,19.0,9.0
23090618,18.0,49.0
23099412,21.0,60.0
23100520,9.0,2.0
23100878,19.0,35.0
23112399,5.0,41.0
23113147,21.0,2.0
23115431,19.0,60.0
23118891,12.0,85.0
23122665,20.0,50.0
23124134,12.0,31.0
23135956,17.0,11.0
23140184,21.0,61.0
23140778,19.0,18.0
23140850,12.0,60.0
23144619,17.0,60.0
23144707,12.0,36.0
23150221,12.0,63.0
23150874,17.0,76.0
23156610,12.0,35.0
23157657,21.0,59.0
23157848,4.0,2.0
23171186,9.0,36.0
23172239,17.0,2.0
23176511,9.0,60.0
23179913,19.0,10.0
23183851,21.0,24.0
23185279,0.0,18.0
23185725,7.0,78.0
23188488,20.0,2.0
23191938,20.0,37.0
23198629,12.0,76.0
23205646,10.0,60.0
23210388,21.0,60.0
23214225,5.0,15.0
23222444,17.0,28.0
23223098,21.0,18.0
23239252,5.0,86.0
23242102,12.0,2.0
23249664,4.0,2.0
23260516,20.0,18.0
23263705,21.0,31.0
23273433,12.0,18.0
23275663,17.0,2.0
23279135,12.0,2.0
23296873,7.0,36.0
23301154,12.0,86.0
23305159,17.0,90.0
23307699,10.0,45.0
23313233,17.0,2.0
23315956,21.0,2.0
23324990,12.0,72.0
23327789,20.0,7.0
23331671,12.0,17.0
23337358,12.0,18.0
23350281,21.0,9.0
23350657,4.0,37.0
23359008,12.0,53.0
23376744,9.0,53.0
23383844,10.0,13.0
23384213,19.0,17.0
23386996,12.0,72.0
23387054,20.0,2.0
23389265,17.0,47.0
23390770,19.0,47.0
23399298,21.0,2.0
23405656,21.0,60.0
23407900,10.0,2.0
23413437,9.0,60.0
23413590,19.0,35.0
23428305,19.0,29.0
23431775,17.0,60.0
23436139,20.0,33.0
23447643,21.0,84.0
23467445,19.0,5.0
23479477,12.0,24.0
23483143,21.0,15.0
23485697,4.0,36.0
23493368,21.0,53.0
23501557,4.0,41.0
23503041,5.0,60.0
23503425,21.0,2.0
23504179,20.0,29.0
23507270,4.0,74.0
23515670,21.0,2.0
23519877,10.0,54.0
23525332,10.0,2.0
23526477,21.0,67.0
23531642,12.0,60.0
23541878,0.0,36.0
23546515,5.0,54.0
23547510,19.0,55.0
23550880,12.0,60.0
23552054,7.0,11.0
23552250,9.0,24.0
23554088,17.0,71.0
23554959,12.0,90.0
23555503,21.0,55.0
23557518,17.0,61.0
23557695,20.0,86.0
23558638,21.0,18.0
23568393,17.0,18.0
23568556,12.0,2.0
23568683,17.0,90.0
23578627,20.0,67.0
23581562,12.0,63.0
23588786,7.0,29.0
23590503,12.0,22.0
23592165,21.0,24.0
23601356,21.0,85.0
23606996,17.0,24.0
23620585,12.0,2.0
23623533,9.0,56.0
23625046,0.0,18.0
23629100,21.0,60.0
23635433,9.0,81.0
23640994,9.0,22.0
23647720,21.0,11.0
23648903,12.0,90.0
23650436,9.0,73.0
23660593,0.0,42.0
23674909,19.0,47.0
23677405,0.0,2.0
23678708,10.0,42.0
23678863,12.0,17.0
23680494,21.0,2.0
23684043,0.0,53.0
23694010,19.0,17.0
23698318,19.0,2.0
23698637,0.0,21.0
23702804,21.0,83.0
23705247,18.0,71.0
23705632,0.0,11.0
23706584,20.0,37.0
23713668,17.0,82.0
23727005,12.0,24.0
23735371,19.0,60.0
23738309,20.0,2.0
23738900,17.0,19.0
23752597,17.0,60.0
23754353,4.0,28.0
23756608,20.0,29.0
23763386,19.0,90.0
23765978,17.0,70.0
23767351,19.0,2.0
23767468,21.0,55.0
23771704,4.0,2.0
23773057,21.0,60.0
23776454,17.0,63.0
23777238,17.0,41.0
23793051,17.0,2.0
23793406,12.0,59.0
23793488,4.0,72.0
23795896,10.0,15.0
23801235,19.0,25.0
23801688,21.0,59.0
23803442,9.0,64.0
23815034,12.0,2.0
23816416,0.0,53.0
23821696,9.0,17.0
23821746,4.0,60.0
23824053,12.0,11.0
23826120,17.0,2.0
23840017,12.0,60.0
23849874,19.0,2.0
23857739,17.0,2.0
23866906,21.0,56.0
23869717,21.0,2.0
23874543,12.0,41.0
23882583,12.0,2.0
23893122,20.0,50.0
23894378,20.0,21.0
23897719,21.0,2.0
23906422,0.0,36.0
23920856,20.0,49.0
23922024,10.0,18.0
23924695,9.0,29.0
23924957,12.0,60.0
23940278,9.0,60.0
23944359,5.0,66.0
23952780,17.0,59.0
23954393,5.0,9.0
23955113,21.0,2.0
23969618,21.0,24.0
23970023,21.0,90.0
23971265,17.0,2.0
23976322,12.0,18.0
23981017,21.0,2.0
23985050,17.0,60.0
23991046,10.0,2.0
23992214,4.0,2.0
23993209,21.0,60.0
23999610,20.0,10.0
24013345,17.0,60.0
24015110,17.0,60.0
24020380,12.0,81.0
24022328,21.0,2.0
24026279,4.0,59.0
24039145,21.0,59.0
24041378,21.0,42.0
24047882,21.0,60.0
24053817,9.0,60.0
24054364,19.0,13.0
24054587,19.0,64.0
24065724,12.0,67.0
24066817,21.0,60.0
24069904,12.0,60.0
24071054,10.0,36.0
24080470,21.0,15.0
24081067,12.0,71.0
24083740,4.0,60.0
24086215,12.0,2.0
24088152,5.0,60.0
24089848,12.0,7.0
24090523,21.0,22.0
24095831,17.0,79.0
24097458,2.0,2.0
24103000,17.0,47.0
24108832,17.0,33.0
24116488,20.0,1.0
24122817,20.0,4.0
24135144,18.0,55.0
24137891,12.0,18.0
24139048,17.0,18.0
24142929,19.0,29.0
24148352,9.0,2.0
24160118,17.0,24.0
24162462,20.0,17.0
24162931,9.0,2.0
24168135,12.0,24.0
24174926,9.0,84.0
24175062,17.0,21.0
24177211,17.0,61.0
24178078,9.0,37.0
24185095,9.0,6.0
24186268,12.0,59.0
24195564,21.0,2.0
24197674,17.0,7.0
24199493,9.0,0.0
24203115,17.0,2.0
24206738,0.0,58.0
24208166,12.0,4.0
24208452,18.0,2.0
24211744,21.0,61.0
24212976,12.0,59.0
24226878,9.0,2.0
24227859,21.0,59.0
24233165,10.0,2.0
24235073,20.0,18.0
24235161,5.0,11.0
24243030,5.0,82.0
24243654,17.0,37.0
24248592,12.0,17.0
24253957,9.0,21.0
24257383,17.0,2.0
24259276,0.0,60.0
24261299,0.0,63.0
24262772,18.0,5.0
24270870,21.0,66.0
24278526,12.0,90.0
24279722,9.0,2.0
24281518,21.0,66.0
24282096,7.0,60.0
24283930,20.0,58.0
24284749,4.0,72.0
24285331,21.0,42.0
24285595,9.0,2.0
24292581,4.0,2.0
24295380,10.0,2.0
24313869,4.0,63.0
24313957,19.0,18.0
24317301,21.0,2.0
24317838,12.0,60.0
24320865,20.0,2.0
24322213,17.0,37.0
24327384,21.0,42.0
24327990,19.0,90.0
24336682,12.0,33.0
24339157,17.0,38.0
24340127,17.0,18.0
24343255,18.0,60.0
24347886,21.0,59.0
24348816,12.0,75.0
24350028,12.0,71.0
24350273,17.0,17.0
24357046,5.0,66.0
24360520,10.0,33.0
24363282,12.0,60.0
24371273,17.0,2.0
24374859,20.0,81.0
24374879,9.0,87.0
24377866,21.0,90.0
24388193,21.0,66.0
24394964,0.0,33.0
24406489,17.0,46.0
24415407,12.0,11.0
24416295,21.0,2.0
24419662,9.0,85.0
24422598,17.0,18.0
24427908,21.0,53.0
24429004,21.0,4.0
24429851,9.0,17.0
24441397,4.0,21.0
24445131,21.0,2.0
24447060,10.0,17.0
24450778,12.0,2.0
24452690,20.0,37.0
24453225,21.0,2.0
24456168,12.0,64.0
24459039,12.0,18.0
24461399,19.0,55.0
24461812,12.0,84.0
24466785,19.0,9.0
24469034,12.0,29.0
24469527,17.0,42.0
24470200,4.0,13.0
24475531,17.0,12.0
24476868,12.0,67.0
24477889,21.0,60.0
24478228,19.0,54.0
24478363,12.0,2.0
24478639,17.0,61.0
24480636,21.0,18.0
24481068,4.0,24.0
24481076,7.0,25.0
24488190,1.0,18.0
24492219,12.0,90.0
24502298,19.0,11.0
24504577,5.0,28.0
24507980,12.0,76.0
24512808,9.0,24.0
24513875,17.0,67.0
24516780,12.0,17.0
24519996,21.0,60.0
24523599,20.0,17.0
24528052,12.0,46.0
24531479,17.0,2.0
24537191,5.0,24.0
24542909,9.0,2.0
24542959,5.0,29.0
24543129,17.0,37.0
24546474,21.0,61.0
24554378,21.0,67.0
24558947,17.0,75.0
24561648,4.0,29.0
24565793,20.0,64.0
24567157,0.0,45.0
24572449,17.0,35.0
24577583,20.0,35.0
24582959,17.0,65.0
24585430,21.0,35.0
24593071,12.0,60.0
24598497,12.0,67.0
24601002,19.0,71.0
24605843,12.0,0.0
24608930,21.0,48.0
24610743,19.0,53.0
24612951,17.0,70.0
24613899,12.0,38.0
24613996,12.0,18.0
24617612,4.0,36.0
24619577,9.0,21.0
24620349,20.0,90.0
24622850,21.0,22.0
24636200,20.0,2.0
24647913,17.0,81.0
24649296,5.0,25.0
24654483,21.0,11.0
24664668,9.0,15.0
24677314,17.0,1.0
24680467,17.0,61.0
24687225,9.0,37.0
24690559,12.0,2.0
24690823,19.0,24.0
24691072,9.0,85.0
24695149,9.0,11.0
24695881,12.0,29.0
24697818,17.0,90.0
24698082,12.0,73.0
24700187,17.0,88.0
24709344,20.0,56.0
24712764,12.0,2.0
24725533,21.0,2.0
24727306,21.0,24.0
24732563,12.0,81.0
24737126,21.0,11.0
24743127,19.0,25.0
24757503,12.0,90.0
24760534,12.0,1.0
24773748,0.0,90.0
24776899,20.0,2.0
24778187,19.0,2.0
24783030,10.0,24.0
24797857,21.0,24.0
24803043,17.0,54.0
24807622,12.0,60.0
24808674,9.0,17.0
24822851,12.0,15.0
24824904,10.0,2.0
24827115,21.0,67.0
24827539,12.0,2.0
24832200,17.0,2.0
24833929,10.0,53.0
24835780,12.0,65.0
24842301,12.0,46.0
24845010,20.0,64.0
24848813,9.0,60.0
24852951,20.0,71.0
24853742,19.0,81.0
24854550,17.0,60.0
24865232,0.0,36.0
24870119,20.0,2.0
24873655,12.0,46.0
24875534,9.0,89.0
24876059,20.0,56.0
24877671,21.0,2.0
24878253,19.0,51.0
24878793,17.0,31.0
24880496,17.0,2.0
24886122,12.0,90.0
24886943,10.0,63.0
24888828,21.0,37.0
24901942,19.0,35.0
24908378,20.0,59.0
24916815,0.0,33.0
24933987,19.0,90.0
24936579,20.0,2.0
24944387,20.0,72.0
24946418,4.0,79.0
24947743,10.0,18.0
24949109,21.0,25.0
24950844,10.0,54.0
24953888,19.0,60.0
24966033,4.0,60.0
24974202,17.0,31.0
24976555,20.0,2.0
24981971,12.0,59.0
24985763,21.0,2.0
24988531,17.0,22.0
24992642,17.0,18.0
24992890,17.0,24.0
24993521,12.0,2.0
24999229,12.0,84.0
25002302,9.0,37.0
25021561,12.0,59.0
25022579,17.0,59.0
25025946,21.0,24.0
25027668,21.0,67.0
25035923,9.0,11.0
25038881,21.0,2.0
25043202,12.0,85.0
25049703,19.0,90.0
25054608,17.0,60.0
25055586,9.0,10.0
25055980,0.0,29.0
25056382,0.0,12.0
25065943,19.0,2.0
25070551,17.0,61.0
25071084,0.0,37.0
25080010,20.0,90.0
25080193,9.0,60.0
25083636,18.0,14.0
25087698,12.0,2.0
25088409,10.0,61.0
25092615,9.0,2.0
25098430,20.0,90.0
25104009,1.0,2.0
25108763,19.0,6.0
25111012,18.0,37.0
25115018,17.0,13.0
25116500,20.0,2.0
25116812,12.0,18.0
25117211,17.0,90.0
25120326,9.0,67.0
25120601,12.0,33.0
25129607,21.0,24.0
25133613,9.0,2.0
25140062,12.0,53.0
25144902,17.0,31.0
25149832,12.0,2.0
25150105,12.0,2.0
25157805,20.0,59.0
25160022,17.0,88.0
25161146,17.0,44.0
25164071,10.0,88.0
25166246,12.0,60.0
25174913,12.0,90.0
25180408,12.0,2.0
25184566,19.0,2.0
25187017,21.0,13.0
25191714,9.0,82.0
25193016,21.0,67.0
25197380,19.0,88.0
25200270,9.0,75.0
25214281,19.0,60.0
25218581,0.0,42.0
25221237,9.0,66.0
25230690,17.0,90.0
25236754,12.0,2.0
25237811,19.0,2.0
25244452,21.0,11.0
25249209,7.0,36.0
25252215,9.0,2.0
25256001,17.0,2.0
25261356,17.0,60.0
25264061,21.0,41.0
25265049,7.0,2.0
25268759,20.0,2.0
25274652,10.0,63.0
25275204,0.0,49.0
25275835,12.0,60.0
25287899,20.0,85.0
25291493,12.0,2.0
25296626,17.0,37.0
25300295,21.0,2.0
25307833,21.0,18.0
25313937,19.0,17.0
25314748,21.0,17.0
25319330,17.0,60.0
25322586,9.0,60.0
25328251,12.0,2.0
25330133,12.0,29.0
25334335,12.0,59.0
25338044,9.0,36.0
25338291,12.0,71.0
25358618,20.0,82.0
25359855,12.0,2.0
25361191,21.0,17.0
25370685,21.0,2.0
25371002,12.0,86.0
25372880,21.0,81.0
25377067,12.0,10.0
25385764,19.0,60.0
25385965,9.0,18.0
25397655,9.0,18.0
25403617,17.0,33.0
25404020,12.0,90.0
25407796,20.0,25.0
25417397,21.0,25.0
25423720,12.0,17.0
25429081,9.0,68.0
25430486,21.0,75.0
25431066,17.0,36.0
25437453,17.0,70.0
25443389,17.0,90.0
25444598,12.0,73.0
25449588,21.0,1.0
25459011,12.0,81.0
25463555,19.0,2.0
25463701,12.0,41.0
25467100,12.0,90.0
25471628,12.0,2.0
25478878,21.0,27.0
25485071,12.0,36.0
25485787,21.0,59.0
25494177,12.0,24.0
25494532,9.0,12.0
25501363,21.0,57.0
25507630,17.0,2.0
25519842,20.0,88.0
25528247,9.0,90.0
25530886,4.0,83.0
25537924,0.0,2.0
25539869,20.0,84.0
25542156,17.0,2.0
25543786,19.0,81.0
25545853,20.0,81.0
25555374,21.0,59.0
25556204,17.0,59.0
25560560,17.0,90.0
25562763,4.0,17.0
25572330,21.0,53.0
25587806,12.0,72.0
25589369,20.0,85.0
25589918,12.0,2.0
25590851,17.0,2.0
25594173,9.0,71.0
25595560,9.0,29.0
25602664,17.0,64.0
25607400,10.0,2.0
25607807,20.0,88.0
25609877,5.0,84.0
25609974,9.0,25.0
25617834,19.0,15.0
25621384,9.0,55.0
25622471,19.0,60.0
25623915,12.0,81.0
25628157,17.0,36.0
25630667,20.0,67.0
25631820,0.0,2.0
25649436,12.0,60.0
25652691,9.0,88.0
25656305,12.0,28.0
25660365,17.0,85.0
25660564,12.0,17.0
25663762,17.0,83.0
25667421,17.0,2.0
25669614,17.0,75.0
25674937,12.0,37.0
25681741,12.0,2.0
25682839,17.0,88.0
25682888,4.0,64.0
25682893,21.0,2.0
25688844,0.0,18.0
25689457,12.0,60.0
25694377,5.0,72.0
25702167,9.0,2.0
25702302,20.0,17.0
25703651,21.0,71.0
25706141,0.0,36.0
25707070,17.0,60.0
25707112,19.0,2.0
25717010,17.0,13.0
25718627,12.0,32.0
25721073,21.0,32.0
25724123,12.0,2.0
25728298,20.0,2.0
25731674,12.0,86.0
25739222,21.0,37.0
25741883,12.0,2.0
25743753,17.0,15.0
25748792,19.0,72.0
25750036,21.0,2.0
25750303,12.0,2.0
25754828,17.0,90.0
25754845,17.0,35.0
25759687,17.0,60.0
25765842,20.0,73.0
25771267,12.0,72.0
25772661,7.0,17.0
25776948,17.0,24.0
25782675,10.0,85.0
25788874,5.0,2.0
25792734,12.0,59.0
25797197,21.0,36.0
25809793,17.0,2.0
25812484,9.0,24.0
25817842,10.0,90.0
25827961,7.0,63.0
25831200,9.0,73.0
25834349,0.0,25.0
25839832,19.0,25.0
25842092,20.0,36.0
25848413,19.0,9.0
25849615,20.0,82.0
25864668,17.0,89.0
25865556,20.0,31.0
25870556,9.0,63.0
25870783,12.0,61.0
25875891,18.0,54.0
25876349,0.0,88.0
25882052,12.0,5.0
25883605,17.0,85.0
25889116,21.0,2.0
25890288,12.0,27.0
25898723,21.0,9.0
25921079,12.0,1.0
25929420,9.0,17.0
25930383,19.0,29.0
25940497,12.0,2.0
25956990,9.0,76.0
25958745,17.0,39.0
25962419,10.0,13.0
25983724,21.0,33.0
25989321,4.0,88.0
25992040,21.0,2.0
25992095,20.0,25.0
25996119,12.0,60.0
26009537,19.0,25.0
26015661,10.0,3.0
26041004,12.0,2.0
26044523,19.0,13.0
26045558,17.0,2.0
26046510,21.0,9.0
26058849,0.0,18.0
26065294,5.0,59.0
26065864,17.0,74.0
26071876,19.0,21.0
26072972,12.0,2.0
26073721,21.0,21.0
26085968,19.0,12.0
26094654,9.0,15.0
26098985,12.0,56.0
26102536,12.0,64.0
26105880,12.0,90.0
26108905,12.0,85.0
26111499,12.0,60.0
26114681,19.0,2.0
26118767,21.0,2.0
26121447,20.0,60.0
26124581,9.0,18.0
26125497,17.0,2.0
26129749,17.0,71.0
26135875,17.0,24.0
26137124,9.0,2.0
26141122,19.0,2.0
26144150,21.0,28.0
26144983,9.0,2.0
26155786,12.0,81.0
26157102,12.0,60.0
26163690,19.0,63.0
26165596,7.0,67.0
26174825,12.0,61.0
26181785,17.0,45.0
26186950,5.0,14.0
26190684,21.0,2.0
26205126,18.0,23.0
26209464,9.0,60.0
26213394,9.0,2.0
26214974,7.0,61.0
26232433,9.0,2.0
26242723,9.0,2.0
26258173,12.0,2.0
26258251,19.0,36.0
26264633,9.0,2.0
26267480,12.0,61.0
26277135,21.0,61.0
26296808,21.0,11.0
26299237,17.0,27.0
26299340,12.0,90.0
26306248,5.0,85.0
26311776,17.0,67.0
26319328,7.0,18.0
26321562,21.0,24.0
26330311,21.0,29.0
26336013,0.0,29.0
26339091,12.0,2.0
26352909,12.0,2.0
26353344,21.0,55.0
26354464,21.0,60.0
26356245,21.0,60.0
26356445,7.0,90.0
26367662,20.0,18.0
26378060,12.0,36.0
26378807,12.0,60.0
26381882,18.0,54.0
26382239,21.0,87.0
26384344,21.0,63.0
26385164,12.0,72.0
26388399,10.0,3.0
26391458,4.0,42.0
26392260,17.0,50.0
26392710,9.0,2.0
26394431,12.0,11.0
26402378,19.0,18.0
26407960,5.0,72.0
26427409,19.0,2.0
26431083,21.0,2.0
26432431,20.0,72.0
26434993,5.0,23.0
26444130,9.0,81.0
26445005,21.0,37.0
26456220,20.0,4.0
26459917,21.0,61.0
26463669,20.0,84.0
26467150,9.0,17.0
26470061,12.0,2.0
26477569,20.0,54.0
26485251,10.0,10.0
26489608,21.0,67.0
26492306,5.0,86.0
26507993,10.0,59.0
26518479,12.0,29.0
26521010,20.0,60.0
26541472,12.0,85.0
26542939,20.0,18.0
26545144,10.0,75.0
26550344,12.0,9.0
26552760,17.0,53.0
26554223,21.0,82.0
26557933,20.0,67.0
26558546,21.0,2.0
26560419,7.0,2.0
26567988,12.0,60.0
26572961,12.0,60.0
26573783,21.0,90.0
26574297,21.0,70.0
26575999,12.0,63.0
26580712,20.0,82.0
26582952,20.0,17.0
26584957,20.0,61.0
26590701,12.0,2.0
26593307,20.0,2.0
26593710,4.0,74.0
26596030,17.0,2.0
26603248,9.0,84.0
26605067,17.0,18.0
26606736,12.0,37.0
26607125,19.0,90.0
26609629,21.0,18.0
26617442,17.0,15.0
26618096,0.0,19.0
26620308,17.0,2.0
26623062,21.0,88.0
26635252,18.0,55.0
26635984,17.0,18.0
26637224,4.0,11.0
26638551,12.0,2.0
26638932,12.0,2.0
26639454,20.0,2.0
26644834,9.0,37.0
26648815,9.0,2.0
26653008,20.0,2.0
26654787,21.0,2.0
26656228,9.0,2.0
26660039,20.0,60.0
26662511,12.0,60.0
26664746,9.0,60.0
26665872,12.0,61.0
26667572,5.0,17.0
26678685,21.0,59.0
26681467,9.0,85.0
26684838,12.0,60.0
26689084,12.0,24.0
26691969,9.0,59.0
26693094,12.0,59.0
26695170,12.0,85.0
26696532,9.0,59.0
26697822,12.0,82.0
26703003,9.0,35.0
26710273,12.0,84.0
26719162,9.0,2.0
26723747,7.0,84.0
26725961,21.0,59.0
26729160,12.0,37.0
26729930,12.0,2.0
26738051,20.0,29.0
26738295,21.0,49.0
26744741,17.0,23.0
26748512,17.0,60.0
26754565,9.0,90.0
26757000,12.0,24.0
26760545,20.0,76.0
26768344,21.0,60.0
26774427,17.0,75.0
26777307,21.0,90.0
26785172,17.0,2.0
26792426,20.0,82.0
26799087,4.0,38.0
26800605,19.0,51.0
26814227,9.0,2.0
26823945,21.0,82.0
26827369,12.0,2.0
26831755,19.0,2.0
26837948,20.0,90.0
26838957,21.0,76.0
26845655,20.0,60.0
26854894,4.0,71.0
26856869,17.0,47.0
26857742,12.0,60.0
26864460,20.0,2.0
26865121,7.0,13.0
26866404,17.0,2.0
26867186,17.0,2.0
26867963,12.0,30.0
26870866,17.0,37.0
26877029,9.0,60.0
26880164,17.0,57.0
26887309,20.0,24.0
26889299,19.0,67.0
26894502,12.0,18.0
26903070,21.0,18.0
26911490,12.0,64.0
26914934,9.0,2.0
26918599,12.0,25.0
26918946,17.0,2.0
26933101,0.0,36.0
26933640,21.0,2.0
26938911,20.0,63.0
26942762,12.0,29.0
26949130,21.0,60.0
26963275,9.0,29.0
26966054,4.0,90.0
26976004,17.0,59.0
26982904,17.0,2.0
26989473,7.0,2.0
26996417,12.0,84.0
27001784,4.0,38.0
27007128,0.0,63.0
27014944,9.0,11.0
27020156,21.0,90.0
27024323,17.0,2.0
27047019,5.0,43.0
27051969,12.0,48.0
27058625,20.0,60.0
27061001,4.0,25.0
27069477,17.0,10.0
27069623,19.0,3.0
27072498,12.0,59.0
27082771,21.0,49.0
27095683,20.0,15.0
27098513,19.0,0.0
27099050,19.0,17.0
27100453,12.0,61.0
27102206,12.0,2.0
27105040,17.0,60.0
27109983,21.0,17.0
27112546,9.0,17.0
27115223,9.0,55.0
27118046,17.0,33.0
27128298,17.0,2.0
27129291,12.0,73.0
27135121,9.0,24.0
27138649,21.0,60.0
27139123,12.0,18.0
27143993,21.0,29.0
27146579,20.0,21.0
27148337,12.0,2.0
27158542,12.0,50.0
27158913,4.0,11.0
27160242,9.0,60.0
27161114,21.0,59.0
27169618,4.0,61.0
27176551,4.0,70.0
27177155,20.0,63.0
27179989,20.0,18.0
27180812,17.0,61.0
27184899,12.0,2.0
27197244,4.0,2.0
27206544,12.0,25.0
27210256,12.0,90.0
27213959,21.0,60.0
27217611,12.0,2.0
27224348,12.0,90.0
27224890,10.0,3.0
27229170,12.0,24.0
27229583,4.0,17.0
27238730,21.0,2.0
27238797,21.0,38.0
27239694,0.0,66.0
27247980,19.0,2.0
27255421,10.0,36.0
27262410,12.0,36.0
27263751,21.0,82.0
27267148,10.0,21.0
27271319,7.0,90.0
27271355,20.0,84.0
27271415,12.0,2.0
27273502,21.0,34.0
27297782,20.0,84.0
27299374,21.0,29.0
27310340,12.0,33.0
27312733,0.0,11.0
27315956,12.0,2.0
27319212,12.0,2.0
27322385,12.0,21.0
27325084,12.0,29.0
27330729,18.0,33.0
27331108,17.0,37.0
27335597,21.0,24.0
27338433,17.0,59.0
27342610,20.0,75.0
27347507,20.0,2.0
27348204,12.0,59.0
27351338,17.0,60.0
27351750,17.0,15.0
27353224,7.0,24.0
27358355,5.0,60.0
27364114,9.0,37.0
27367616,9.0,2.0
27380421,5.0,18.0
27381227,19.0,53.0
27388398,19.0,2.0
27389138,21.0,29.0
27389744,17.0,84.0
27389916,17.0,2.0
27390435,17.0,22.0
27392165,0.0,21.0
27396474,17.0,2.0
27398464,17.0,81.0
27398758,21.0,60.0
27398992,21.0,18.0
27401945,12.0,18.0
27402163,10.0,11.0
27409172,21.0,10.0
27412067,12.0,17.0
27420218,21.0,58.0
27421998,20.0,18.0
27426927,20.0,2.0
27427048,21.0,2.0
27427743,0.0,18.0
27432314,21.0,2.0
27433339,12.0,2.0
27436582,4.0,60.0
27443983,10.0,36.0
27444090,12.0,85.0
27444552,17.0,81.0
27447253,9.0,60.0
27451857,17.0,2.0
27452477,10.0,90.0
27458881,4.0,64.0
27468531,12.0,27.0
27478481,12.0,60.0
27486464,17.0,29.0
27486568,5.0,18.0
27489201,17.0,59.0
27504588,17.0,2.0
27505179,4.0,90.0
27508619,21.0,58.0
27516386,21.0,82.0
27520720,17.0,51.0
27522095,12.0,24.0
27525140,0.0,72.0
27532158,12.0,60.0
27533948,0.0,2.0
27538356,12.0,81.0
27541490,20.0,25.0
27549898,12.0,2.0
27553510,17.0,29.0
27555606,9.0,18.0
27560479,0.0,11.0
27567409,17.0,36.0
27570382,12.0,2.0
27577010,12.0,24.0
27583131,10.0,17.0
27593525,10.0,18.0
27613468,17.0,90.0
27626838,10.0,33.0
27635172,12.0,2.0
27647565,19.0,59.0
27667238,4.0,66.0
27670253,21.0,42.0
27679905,12.0,60.0
27681237,21.0,18.0
27682648,21.0,2.0
27690136,20.0,53.0
27690740,12.0,25.0
27695795,17.0,21.0
27709079,4.0,67.0
27709918,17.0,60.0
27714631,12.0,90.0
27715235,0.0,17.0
27715413,12.0,64.0
27719135,17.0,60.0
27722051,5.0,2.0
27730113,21.0,2.0
27738548,17.0,78.0
27739301,20.0,90.0
27739808,10.0,66.0
27741174,21.0,18.0
27750158,12.0,60.0
27756976,12.0,90.0
27767107,17.0,60.0
27769403,21.0,76.0
27770073,20.0,5.0
27786987,12.0,47.0
27788030,21.0,28.0
27789372,5.0,15.0
27793551,5.0,2.0
27794893,12.0,2.0
27797144,21.0,90.0
27806420,21.0,90.0
27807788,17.0,2.0
27820786,10.0,17.0
27823470,12.0,9.0
27829310,4.0,2.0
27835738,12.0,75.0
27837636,17.0,17.0
27842108,19.0,25.0
27863734,10.0,59.0
27869892,12.0,72.0
27871699,5.0,60.0
27876853,9.0,56.0
27880373,9.0,81.0
27882307,12.0,77.0
27883960,21.0,60.0
27884646,7.0,60.0
27887920,17.0,8.0
27888683,21.0,29.0
27889117,19.0,2.0
27889416,12.0,81.0
27893339,19.0,18.0
27898704,9.0,17.0
27904566,20.0,2.0
27905950,9.0,81.0
27906816,17.0,9.0
27921275,21.0,59.0
27926033,20.0,66.0
27930545,12.0,63.0
